song_id,lyrics,label
T1_TRAIN_0542,"n
Levantate y mira la montaña
De donde viene el viento el sol y el agua
Tu que manejas el curso de los rios
Tu que sembraste el vuelo de tu alma

Levantate y mirate las manos
Para crecer estrechala a tu hermano
Juntos iremos unidos en la sangre
Hoy es el tiempo que puede ser mañana

Libranos de aquel que nos domina en la miseria
Traenos tu reino de justicia e igualdad
Sopla como el viento la flor de la quebrada
Limpia como el fuego el cañon de mi fusil
Hagase por fin tu voluntad aqui en la tierra
Danos tu fuerza y tu valor al combatir
Sopla como el viento la flor de la quebrada
Limpia como el fuego el cañon de mi fusil

Levantate y mirate las manos
Para crecer estrechala a tu hermano
Juntos iremos unidos en la sangre
Ahora y en la hora de nuestra muerte amen
Amen, amen",NM
T1_TRAIN_0545,"
(Ahi te va, esquina caliente, se fuerza la máquina..)

Me llaman calle, pisando baldosas, la revoltosa y tan perdida
Me llaman calle, calle de noche, calle de día
Me llaman calle, hoy tan cansada, hoy tan vacía
Como maquinita por la gran ciudad

Me llaman calle, me subo a tu coche, me llaman calle de malegría
Calle dolida, calle cansada de tanto amar

Voy calle abajo, voy calle arriba, no me rebajo ni por la vida
Me llaman calle y ese es mi orgullo, yo sé que un día llegará
Yo sé que un día vendrá mi suerte, un día me vendrá a buscar
A la salida un hombre bueno pa' to la vida y sin pagar
Mi corazón no es de alquila

Me llaman calle, me llaman calle
Calle sufrida, calle tristeza de tanto ama
Me llaman calle, calle más calle

Me llaman calle la sin futuro, me llaman calle la sin salida
Me llaman calle, calle más calle, la que mujeres de la vida
Suben pa' abajo bajan pa' arriba como maquinita por la gran ciudad

Me llaman calle, me llaman calle
Calle sufrida, calle tristeza de tanto ama
Me llaman calle, calle más calle

Me llaman siempre y a cualquier hora
Me llaman guapa siempre a deshora
Me llaman puta también princesa
Me llaman calle sin nobleza
Me llaman calle, calle sufrida
Calle perdida de tanto amar

Me llaman calle, me llaman calle
Calle sufrida, calle tristeza de tanto ama

A la Puri, a la Carmen, Carolina, Bibiana, Pereira, Marta, Marga
Heidi, Marcela, Jenny, Tatiana, Rudy, Mónica, María, María

Me llaman calle, me llaman calle
Calle sufrida, calle tristeza de tanto ama

Me llaman calle, me llaman calle
Calle sufrida, calle tristeza de tanto ama

Me llaman calle, me llaman calle
Calle sufrida, calle tristeza de tanto ama

Me llaman calle, me llaman calle
Calle sufrida, calle tristeza de tanto ama",NM
T1_TRAIN_0547,"Sabes que siempre fue así
[Verse 1]
Quizá yo nunca pude darte
Lo que otros ya te han dado
Tal vez no supe amarte
Del modo que soñaste
Como tu cuerpo estaba, acostumbrado...

[Verse 2]
Será, ¿Qué te han querido tanto?
Que yo jamás podré igualarlo
Explícame el motivo
Tan sólo eso te pido
Porque este adiós no está... Justificado

[Chorus]
Si yo siempre te di
Lo mejor de mí
Y hoy vuelas de mi vida
Haciéndome una herida
Que no merecí...
Si yo siempre te di
Lo mejor de mí
Tal vez no fue suficiente
Y aunque tu nunca lo aceptes
Sabes que siempre fue así

[Verse 3]
No sé, no quiero ni pensarlo
Que tu fingías al besarnos
Que cuando yo te amaba
Tu no sentías nada
Y que este tiempo nuestro
Ha sido en vano...

[Verse 4]
Ya sé que dices ser de nadie
Y estar conmigo no te obligo
Si ya estás decidida
Y es hoy la despedida...
Dime mi amor que error, ¿he cometido?

[Chorus]
Si yo siempre te di
Lo mejor de mí
Y hoy vuelas de mi vida
Haciéndome una herida
Que no merecí...
Si yo siempre te di
Lo mejor de mí
Tal vez no fue suficiente
Y aunque tu nunca lo aceptes
Sabes que siempre fue así",NM
T1_TRAIN_0548,"
[Letra de ""Si Te Pudiera Mentir""]

[Verso]
Si te pudiera mentir, te diría que aquí
Todo va marchando muy bien, pero no es así
Esta casa es solo un pensamiento que hoy me habla de ti
Y es tu voz como este mismo viento que hoy viene hacia mí
Cada vez me duele perder un minuto más
Aquí sin poder entender por qué tú no estás
Estas tardes oscuras me asustan y no me hace bien
Caminar en sentido contrario a lo que es mi edén

[Pre-Coro]
A veces creo oír que me necesitas
Y alguna que otra vez, siento tu mirar
He hecho unos cambios en mí pensando si te gustarán
Qué imposible es dejarte de amar

[Coro]
No existe fórmula para olvidarte
Eres mi música y mi mejor canción
Sé que no hay un corazón que sienta lo mismo por ti
Que este que implora hoy regreses a mí

[Interludio Instrumental]

[Coro]
No existe fórmula para olvidarte
Eres mi música y mi mejor canción
Sé que no hay un corazón que sienta lo mismo por ti
Que este que implora hoy regreses a mí",NM
T1_TRAIN_0549,"o te puso un corazón
[Letra de ""Sentimientos De Cartón""]

[Verso 1]
Por tu amor, he soportado una y mil humillaciones
Es tan claro que te gusta jugar con mis ilusiones
Porque cuando se te antoja, rompes y vuelves conmigo
Cada vez es más frecuente que me duerma mal herido

[Pre-Coro]
Eres mi talón de Aquiles, mi punto más vulnerable
Con un beso intentas siempre que yo intente reclamarte
Porque un dia me das la gloria al jurarme amor eterno
Pero al otro se te olvida y me mandas al infierno

[Coro]
Quisiera tener poderes y memoria de teflón
Para que no se me peguen los recuerdos de este amor
Ser un muñeco de trapo, que tenga ojos de botones
Para no ver tu sonrisa y no sentir emociones
Desafortunadamente, imposible es que no duela
Despertar de un cuento de hadas y llorar al darme cuenta
Que amo a un maniquí que tiene sentimientos de cartón
Y es que Dios, cuando te hizo, cometió un pequeño error
No te puso un corazón

[Pre-Coro]
Eres mi talón de Aquiles, mi punto más vulnerable
Con un beso intentas siempre que yo intente reclamarte
Porque un dia me das la gloria al jurarme amor eterno
Pero al otro se te olvida y me mandas al infierno

[Coro]
Quisiera tener poderes y memoria de teflón
Para que no se me peguen los recuerdos de este amor
Ser un muñeco de trapo, que tenga ojos de botones
Para no ver tu sonrisa y no sentir emociones
Desafortunadamente, imposible es que no duela
Despertar de un cuento de hadas y llorar al darme cuenta
Que amo a un maniquí que tiene sentimientos de cartón
Y es que Dios, cuando te hizo, cometió un pequeño error
No te puso un corazón",NM
T1_TRAIN_0551,"
[Letra de ""Quien Me Atraca a Mi (Remix)""]

[Intro: Yailin la Mas Viral & Haraca Kiko]
(Bloque, me—Bloque, me—Bloque, me—)
En tu bloque, me die'n la bienvenida (Ay, mi madre)
Me quita'n la cartera, lo' arete' y to' lo que tenía (Hay bobo)
Yo no sabía lo que venía
Pero al final, me fui sin teni' pa'nde mi tía (¿Eh?)

[Pre-Coro: Yailin la Mas Viral & Haraca Kiko]
¿Y quién me atraca a mí? Si en el barrio yo nací (Nadie)
(Coja de to', manita, que tú 'tá vaquea' por el loco Harca Kiko)
Ese 15 no lo vi, pero atrá' yo le caí (Por lo mío)

[Coro: Haraca Kiko]
¿Y quién te atraca?
Si tú anda' con Haraca
¿Y quién te atraca?
Si tú anda' con Haraca, ay

[Post-Coro: Haraca Kiko]
El que te atraca, la maca, la maca, la maca (-ca)
El que te atraca, la maca, la maca, la maca
El que tе atraca, la maca, la maca, la maca (-ca)
El que te atraca, la maca, la maca, la maca

[Interludio: Yailin la Mas Viral]
Por lo mío
Por lo mío

[Verso 1: Haraca Kiko]
Ando con la má' viral, no se lе pueden tirar
Porque lo' bobo' son mío' y lo' voy a detonar
Tírate pa' que la maque' (Tírate)
Tírate pa' que la maque' (Tírate)
Tírate pa' que la maque' (Tírate, tírate)
Ustede' lo que son guaremate'

[Pre-Coro: Yailin la Mas Viral]
¿Y quién me atraca a mí? Si en el barrio yo nací
Ese 15 no lo vi, pero atrá' yo le caí (Por lo mío)

[Coro: Haraca Kiko & Yailin la Mas Viral]
¿Y quién te atraca? (Tírate, tírate)
Si tú anda' con Haraca (Tírate, tírate)
¿Y quién te atraca? (Tírate, tírate)
Si tú anda' con Haraca (Por lo mío)

[Post-Coro: Haraca Kiko & Yailin la Mas Viral]
¿Y quién me atraca a mí?
El que te atraca, la maca, la maca, la maca (-ca)
El que te atraca, la maca, la maca, la maca
¿Y quién me atraca a mí?
El que te atraca, la maca, la maca, la maca (-ca)
El que te atraca, la maca, la maca, la maca

[Interludio: Yailin la Mas Viral]
Por lo mío
Por lo mío

[Verso 2: Yailin la Mas Viral]
Dime quién me atraca; si te freno, apuesto que la maca'
Lo' bobo' no son mío', lo' bobo' son de Haraca
¿Qué fue? Con lo del chipeo en la casa
24K en la mano; la para, la grasa (Calzador)
Y dime si tú quiere' sona'
Pa' sonarte, sonarte
Y dime cuánto te buscate'
Si yo vi tu coro y todito' son guaremate'

[Puente: Yailin la Mas Viral]
¿Y quién me atraca a mí?
¿Y quién, y quién me atraca a mí? (Por lo mío)
¿Y quién me atraca a mí?
¿Y quién, y quién me atraca a mí?

[Interludio: Yailin la Mas Viral]
Por lo mío
Por lo mío

[Outro: Haraca Kiko & Yailin la Mas Viral]
Ay sí, e' Leo
¿Qué lo que?
Denle banda a Haraca, que el bobo de Haraca e' mío
Yailin la Mas Viral
JS
Tivi Gunz
DJ Caché mix
Bebé
Cristo Rey
Dímelo, Gatty
Pachá 37
Jairito
PR Promotions
Ay sí, e' (Yailin la Ma' Viral
No se pasen, que yo lo' detono)",NM
T1_TRAIN_0553,"una cosa que no hace
[Letra de ""Ciega, Sordomuda""]

[Verso 1]
Se me acaba el argumento y la metodología
Cada vez que se aparece frente a mí tu anatomía
Porque este amor ya no entiende de consejos, ni razones
Se alimenta de pretextos y le faltan pantalones

[Pre-Coro]
Este amor no me permite estar en pie
Porque ya hasta me ha quebrado los talones
Aunque me levante volveré a caer
Si te acercas nada es útil para esta inútil

[Coro]
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace
Otra cosa más que amarte
Pienso en ti día y noche
Y no sé cómo olvidarte

[Verso 2]
Cuántas veces he intentado enterrarte en mi memoria
Y aunque diga ""Ya no más"" es otra vez la misma historia
Porque este amor siempre sabe hacerme respirar profundo
Ya me trae por la izquierda y de pelea con el mundo

[Pre-Coro]
Si pudiera exorcizarme de tu voz
Si pudiera escaparme de tu nombre
Si pudiera arrancarme el corazón
Y esconderme para no sentirme nuevamente

[Coro]
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace
Otra cosa más que amarte
Pienso en ti día y noche
Y no sé cómo olvidarte

[Puente]
Ojerosa, flaca, fea, desgreñada
Torpe, tonta, lenta, necia, desquiciada
Completamente descontrolada
Tú te das cuenta y no me dices nada
Ves que se me ha vuelto la cabeza un nido
Donde solamente tú tienes asilo
Y no me escuchas lo que te digo
Mira bien lo que vas a hacer conmigo

[Coro]
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace
Otra cosa más que amarte
Pienso en ti día y noche
Y no sé cómo olvidarte
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace
Otra cosa más que amarte
Pienso en ti día y noche
Y no sé cómo olvidarte
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace
Otra cosa más que amarte
Pienso en ti día y noche
Y no sé cómo olvidarte
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace",M
T1_TRAIN_0554,"
[Letra de ""Danza Rota""]

[Intro]
Hmm-mmm

[Verso 1]
Las luces me queman la cara, no te puedo hallar
¿Cómo salir de este castigo?
Soy prisionero de un ritmo cruel
Aquí estoy, resquebrajándome
Hay anarquía en mis movimientos
Y al mismo tiempo, alguien los controla
Se van cayendo mis ligamentos
Yo no puedo ser libre sin vos

[Estribillo]
(¡Dame!)
Dame una pista, algún rastro
Para hallarte
Estoy bailando una danza rota
Quisiera escaparme

[Verso 2]
Las luces me queman las manos
Con la depresión nadie puede detenerse
Soy una mueca absurda fingiendo diversión
Deseándote

[Estribillo]
(¡Dame!)
Dame una pista, algún rastro
Para hallarte
Estoy bailando una danza rota
Quisiera escaparme
Dame, dame una pista, algún rastro
Para hallarte
Estoy bailando una danza rota
Quisiera escaparme
¡Danza rota!

[Puente]
Oh
Dame, uh, uh, uh-uh
Dame, uh, uh, uh-uh

[Estribillo]
Dame una pista, algún rastro
Para hallarte
Estoy bailando una danza rota
Quisiera escaparme",NM
T1_TRAIN_0555,"
[Letra de ""DESAFIANDO EL DESTINO""]

[Verso 1]
Hoy me llamaste como cinco vece', pero no atendí
Sé que a veces hago que te estreses', pero soy así
Porque sé que aunque hago estupidece', siempre estás ahí
Queriendo sacar lo mejor de mí

[Pre-Coro]
Abrazarte, mirarte y sonreír
Como antes, dormirme junto a ti, ih-ih

[Coro]
Si no recuerdas lo mucho que te quiero, yo te lo diré
Si se apagan las estrellas en el cielo, las encenderé
Y cuando el paso del tiempo te dé miedo, yo lo frenaré
Y me quedo contigo, desafiando el destino

[Post-Coro]
Ah-ah-ah, ah-ah-ah
Ah-ah-ah, ah-ah-ah

[Verso 2]
Sé que a veces crees que no te doy importancia
Te pido perdón, pero es culpa de mi ignorancia
No creas que no te extraño, que no tengo ansia'
Por verte de nuevo y que cortemo' esta distancia
Será que siento que estoy tan adentro de ti
Que no siento tu ausencia si estás lejos de mí
Me gustaría que siempre estemos así, poder tenerte aquí

[Pre-Coro]
Y abrazarte, mirarte y sonreír
Como antes, dormirme junto a ti, ih-ih

[Coro]
Si no recuerdas lo mucho que te quiero, yo te lo diré
Si se apagan las estrellas en el cielo, las encenderé
Y cuando el paso del tiempo te dé miedo, yo lo frenaré
Y me quedo contigo, desafiando el destino, oh-oh
Si no recuerdas lo mucho que te quiero, yo te lo diré
Si se apagan las estrellas en el cielo, las encenderé
Y cuando el paso del tiempo te dé miedo, yo lo frenaré
Y me quedo contigo, desafiando el destino

[Outro]
Y me quedo contigo, desafiando el destino",NM
T1_TRAIN_0557,"
De tu amor ya nada quiero
Te lo digo con franqueza
Nada quiero de tu amor
Nada quiero de tu amor
Te lo digo a ciencia cierta

La tristeza que me distes
Con el tiempo se ha borrado
Ya no existes para mi
Ya no existes para mi
Y mentir seria un pecado

Ya no existes para mi
Ya no existes para mi
Y mentir seria un pecado

Con el alma en la mano
Te lo digo esta vez
No me importa tu llanto
Tu regreso es tan falso
Como fuistes una vez
Que te amaba yo tanto

La tristeza que me distes
Con el tiempo se ha borrado

Con el alma en la mano
Te lo digo esta vez
No me importa tu llanto
Tu regreso están falso
Como fuistes una vez
Que te amaba yo tanto

La tristeza que me distes
Con el tiempo se ha borrado
Ya no existes para mi
Ya no existes para mi
Y mentir seria un pecado

Ya no existes para mi
Ya no existes para mi
Y mentir seria un pecado",NM
T1_TRAIN_0558,"
[Letra de ""Micro TDH Big Ligas""]

[Intro]
(No-no-no, no-no-no)
O-O-Ovy On The Drums
I'm the only rapper who can sing this song
And not a song like the other rappers
You should listen this shit right now (ah, ah)
Ey, yo'
TDH, heh
Big, Big Ligas
Ovy On The Drums, yeah

[Verso 1]
Voy para el top (top)
No me vieron pasar y quedaron en shock (shock)
4:20 on the clock
No he prendido y un envidioso ya salió
Tengo a Ovy On The Drums
¿No esperabas que hiciéramos la transición? (¡no!)
Se acabó el Mundial de Rusia y me quedé con el balón! (yo', yo', yo')

[Estribillo]
No hay nadie que tenga este flow (prrr; yo', yo', yo')
Soy el que la parte cuando sale en el show (show)
Tengo mi piquete y he pasado de to' (to')
Ha sido difícil pero igual aquí estoy (-toy'; y estoy, yeah)

Pero, aquí estoy; pero, aquí estoy (-quí estoy yo, -quí estoy yo)
Ha sido difícil pero igual aquí estoy (prra; -quí estoy yo)
Mami, aquí estoy; mami, aquí estoy (-quí estoy, -quí estoy yo)
Ha sido difícil pero igual aquí estoy (prr-prr; yeah)

[Verso 2]
¿Tú crees que me conoces, right?
But you don't, so I say ""Goodbye""
I don't even care how I look like
I just wanna live a good life
Dicen que yo vengo de la trampa, ey (trampa)
Pero que me saquen de ese vuelo, ey (vuelo)
Prefiero ser el chico que canta
Lo demás es muy fácil hace'lo (prra, prra)
Pana del ceh y del coco (Coco)
De YoungPapi y un poco de locos (loco')
Muchos haters pendiente' de suck-suck (ey)
Y la Parca en su puerta ""knock-knock"" (ah)
No soy quien pa' gustarte ni un poco (no)
Ni a tu novia, pero la provoco
Tendrás que resignarte porque a ella la parte que cante y te pierde de foco (oh, oh)
No me la' tiro de lacra, yeah (no)
Tampoco soy de Caracas, yeah (no)
Sólo me gano el respeto, dejo quieto a quien me deja quieto
Fumo un poco y me siento completo
En mi pecho late un agujero hueco (ah...)
Yo sólo quiero saber cómo no me muero
Buscando el puto dinero en un día completo (yiji)
Look at me this, look at me that
Mejor no me mires y échate pa'llá
Todo' lo' que quieren hacer esta mierda no saben nada de originalidad (bah)
Dicen que son malo', quizás es verdad
Pero es por lo malo que son para actua' (okey)
Yo no es que sea malo, pero en realidad (okey)
'Toy bien parado en cada puta ciudad
Yo', yo', yo'
De la tierra de Canserbero (oh, yeah)
Como él no ha nacido el primero (nunca)
Pero seguimos ese legado y 'tamo' bien parados en el extranjero
Yo no soy ningún farandulero (no)
He cantado siempre lo que quiero (o quién)
Y si esa mierda no te gusta (¿oh?)
Tendrás que escucharla de nuevo (jaja)

[Estribillo]
No-No-No-No-No-No-No-No hay nadie que tenga este flow (prrr; yo', yo', yo')
Soy el que la parte cuando sale en el show (show)
Tengo mi piquete y he pasado de to' (to')
Ha sido difícil pero igual aquí estoy (-toy; prra, prra, prra)

Pero, aquí estoy; pero, aquí estoy (ey, yo', ey)
Ha sido difícil pero igual aquí estoy (ey, yo'; yeah, yeah, yeah)
Mami, aquí estoy; mami, aquí estoy (mami, eh)
Ha sido difícil pero igual aquí estoy (¡yeah!)

[Verso 3]
No tengo Supreme, ni Gucci, ni Balenciaga
Tengo do' cojone' que me han vestido de gala
Así como Tupac, si no entienden que más da (Pac-Pac; da)
Voy a ser una leyenda y no solamente en el trap, yeah (ja-ja)

[Outro]
Micro TDH
Ovy On the motherfucking Drums
Ovy On The Drums
Papi, ha sido difícil pero igual aquí estoy, ay
Big Ligas (Ligas)
Desde Venezuela hasta Colombia, hasta el mundo",NM
T1_TRAIN_0563,"r
Aunque tu me has dejado en el abandono
Aunque tu has muerto todas mis ilusiones
Y en vez de maldecirte con justo encono
En mis sueños te colmo
En mis sueños te colmo de bendiciones

Aunque tu me has dejado en el abandono
Aunque tu has muerto todas mis ilusiones
Y en vez de maldecirte con justo encono
En mis sueños te colmo
En mis sueños te colmo de bendiciones

Sufro la inmensa pena de tu extravio
Siento el dolor profundo de tu partida
Y lloro sin que sepas que el llanto mio
Tiene lagrimas negras
Tiene lagrimas negras como mi vida

Sufro la inmensa pena de tu extravio
Siento el dolor profundo de tu partida
Y lloro sin que sepas que el llanto mio
Tiene lagrimas negras
Tiene lagrimas negras como mi vida

Tu me quieres dejar yo no quiero sufrir
Contigo me voy mi santa aunque me cueste morir
Tu me quieres dejar yo no quiero sufrir
Contigo me voy mi santa aunque me cueste morir
Tu me quieres dejar yo no quiero sufrir
Contigo me voy mi santa aunque me cueste morir",NM
T1_TRAIN_0564,"s
Quiere el corazón lo quieras como yo te quiero
No seas cruel, no hagas más grande este sufrimiento
Él para quererte solamente está latiendo
Quiérelo tan solo un poco te lo está pidiendo

Quiérelo tan solo un poco no te pide tanto
No te importa que me humille si eso estás pensando
Es mi corazón el que lo está necesitando
Quiérelo tan solo un poco no me importa cuando

Mi corazón me está haciеndo pedazos el alma
Ay corazón ya me dijo quе no me amas
Pero ay corazón ya no insistas me partes el alma
Ay corazón si no entiendes porque no te callas",NM
T1_TRAIN_0565,"
[Verso 1]
Las calles son más grandes, desde que tú te has ido
Hay que reconocer que nada me hace bien, porque no puedo verte
Mis días sin tus noches, sin horas ni minutos
Son un frío puñal que hieren y atraviesan este corazón

[Pre-Coro]
Por las buenas soy buena, por las malas lo dudo
Puedo perder el alma por tu desamor pero no la razón
Yo soy toda de ley y te amé, te lo juro
Pero valga decirte que son mis palabras el último adiós
El último adiós

[Coro]
Aunque vengas de rodillas y me implores y me pidas
Aunque vengas y me llores que te absuelva y te perdone
Aunque a mí me causes pena, he tirado tus cadenas
Y te dedico esta ranchera por ser el último adiós
Aunque vengas a implorarme, a pedir y a suplicarme
Aunque vengas y me llores que te absuelva y te perdone
Aunque a mí me causes pena, hoy yo tiro tus cadenas
Y te dedico esta ranchera por ser el último adiós

[Puente instrumental]

[Pre-Coro]
Por las buenas soy buena, por las malas lo dudo
Puedo perder el alma por tu desamor pero no la razón
Yo soy toda de ley y te amé, te lo juro
Pero valga decirte que son mis palabras el último adiós
El último adiós

[Coro]
Aunque vengas de rodillas y me implores y me pidas
Aunque vengas y me llores que te absuelva y te perdone
Aunque a mí me causes pena, he tirado tus cadenas
Y te dedico esta ranchera por ser el último adiós
Aunque vengas a implorarme, a pedir y a suplicarme
Aunque vengas y me llores que te absuelva y te perdone
Aunque a mí me causes pena, hoy yo tiro tus cadenas
Y te dedico esta ranchera por ser el último adiós

[Outro]
Aunque vengas de rodillas y me implores y me pidas
Aunque vengas y me llores que te absuelva y te perdone
Aunque a mí me causes pena, he tirado tus cadenas
Y te dedico esta ranchera por ser el último adiós
Aunque vengas a implorarme, a pedir y a suplicarme",NM
T1_TRAIN_0566,"Mmmhh
Ehh
Regalame un beso
De esos que me enloquecen
Un beso que me ponga a suspirar
Y que ponga mis manos a temblar
Un beso
De esos que me enloquecen
Un beso que me ponga a suspirar
Y que ponga mis manos a temblar

Porque Yo vivo enamora'o
De tus labios mi nena
Me ponen a temblar y a ver las estrellas
Yo vivo enamora'o
De tus labios mi nena
Me ponen a temblar y a ver las estrellas

Con solo mirarte
Me dan ganas de comerte la boca
Ycomerte to'a
No lo pienses y dame lo que quiero
Esa boca en mi cuerpo entero
Dame un beso de esos que apasionan
Para ver como te me sonrojas
Esos labios me tienen envuelto
Dámelo o si no yo me muero
Te lo he dicho desde el primer día
Esos besos son mi vitamina
Que me llevan al cielo y la luna
Como tú como tú no hay ninguna

Yo vivo enamora'o
De tus labios mi nena
Me ponen a temblar y a ver las estrellas
Yo vivo enamora'o
De tus labios mi nena
Me ponen a temblar y a ver las estrellas

Después del beso
Nos vamo' al masaje
Te toco la espalda me pides suave
Me das otro beso y nos vamos lejos
A otro nivel cerca del cielo

Yo sólo quiero estar contigo
No importa ni la hora ni el destino
Hagamos el amor bien suave
Y olvidemos lo prohibido

Yo solo quiero que tú te vengas
Te vengas conmigo en un viaje
Vámonos fuera del planeta
Asi que besame salvaje

Yo solo quiero que tú te vengas
Te vengas conmigo en un viaje
Vamonos fuera del planeta
Asi que besame salvaje

El de los 10Mil Flow

Regálame un beso
De esos que me enloquecen
Un beso que me ponga a suspirar
Y que ponga mis manos a temblar

Un beso
De esos que me enloquecen
Un beso que me ponga a suspirar
Y que ponga mis manos a temblar

Porque Yo vivo enamora'o
De tus labios mi nena
Me ponen a temblar y a ver las estrellas
Yo vivo enamora'o
De tus labios miñ nena
Me ponen a temblar y a ver las estrellas

Un Beso Tuyo
Me lleva a las estrellas
Al cielo a la luna
Donde tu quieras llevarme

Oye mami este es Mr Blacky el Dj tu negrito
Que te ama Mua

Los sentimientos de un Productor",M
T1_TRAIN_0569,"
Jenny, tengo que hablar contigo
Siempre hable como amigo
Hoy quiero hablar de amoooor
Jenny, mira lo que ha pasado
Estoy enamorado
La culpable eres tuuuuu
El amor es así, no se puede saber como llega
El amor es así, no se puede saber donde esta
Ahora falta saber si me quieres igual
Porque sabes que yo ya te quiero
Necesito saber si me quieres
Como te quiero yo aaaaahaa

Jenny, tengo que hablar contigo
Siempre hable como amigo
Hoy quiero hablar de amoooor
Ooooh Jenny, mira lo que ha pasado
Estoy enamorado

El amor es así, no se puede saber como llega
El amor es así, no se puede saber donde esta
Ahora falta saber si me quieres igual
Porque sabes que yo ya te quiero
Necesito saber si me quieres
Como te quiero yo aaaaahaa

Jenny, tengo que hablar contigo
Siempre hable como amigo
Hoy quiero hablar de amoooor
Mmmm Jenny, mira lo que ha pasado
Estoy enamorado
La culpable eres tu

El amor es así, no se puede saber como llega
El amor es así, no se puede saber donde esta
Ahora falta saber si me quieres igual
Porque sabes que yo ya te quiero
Necesito saber si me quieres
Como te quiero yo aaaaahaa

Oooooh Jenny oooooh Jenny oooh Jenny
Mmm Jeeenny",NM
T1_TRAIN_0573,"
[Letra de ""Llorarás""]

[Verso 1]
Sé que tú no quieres que yo a ti te quiera
Siempre tú me esquivas de alguna manera
Si te busco por aquí, me sales por allá
Lo único que yo quiero no me hagas sufrir más, tú verá'-rá'

[Interludio]

[Verso 2]
Oye, oye bien
Por tu mal comportamiento te vas a arrepentir
Bien caro tendrás que pagar todo mi sufrimiento
Llorarás y llorarás sin alguien que te consuele
Así te darás de cuenta que si te engañan duele

[Interludio]
Tara-ra-ra-ra
Sufrirás como yo

[Verso 3]
Oye, mira, y después vendrás a mí pidiéndome perdón
Pero ya mi corazón no se acuerda más de ti
Llorarás y llorarás sin alguien que te consuele
Así te darás de cuenta que si te engañan duele

[Interludio]
Te lo juro que sí
Bandolera
Ahora el que ríe soy yo

[Pregón]
Llorarás, llorarás, llorarás (Llorarás)
Como lo sufrí yo (Llorarás)
Oye, tú llorarás (Llorarás)
Nadie te comprenderá (Llorarás)
Todo lo malo que hiciste (Llorarás)
Oye, mira, lo pagarás (Llorarás)
Llorarás, llorarás (Llorarás)
Llorarás, llorarás (Llorarás)
Tú me hiciste sufrir (Llorarás)
Ahora el que ríe soy yo (Llorarás)
Que no, que no, que sí, que sí (Llorarás)
Ahora yo voy a vivir (Llorarás)
Mi vida como yo quiera (Llorarás)
Echa pa'lante, que me voy (Llorarás)
En esta Navidad, mama, ¡llévatela!",M
T1_TRAIN_0577,"
[Letra de ""Hermanita""]

[Intro]
Aventura

[Verso 1]
Como pasan los años, ayer éramos niños
Mami y papi luchaban por nuestro porvenir
Tú cuidabas de mí, hoy yo velo por ti
Hermanita, te adoro, sé que no eres feliz
Otro golpe en la cara, esto es cada semana
Y como siempre una excusa, ¿qué tú ganas al fin?
Que él se burle de ti, ¿pero qué hago yo aquí?
Aunque quiero ayudarte, tú lo aceptas así

[Pre-Coro]
Tú eres mi sangre, y mi meta es salvarte y rezo por ti
Hermanita, él no te quiere, quiere
Tiene como veinte mujeres, y tú lo ves
Te maltrata, luego tú lo defiendes
Dale mente, no te conviene, ¿qué no lo ves?

[Coro]
Lloras, cada vez que te pega
Lloras, me da rabia y pena
Lloras, cómo siento tu temor
Lloras, en sus manos puedes morir
Lloras, ese hombre te hace sufrir
Lloras, él te hizo ese moretón
Lloras, cuando escupe tu cara
Lloras, y con malas palabras
Lloras, él se siente superior

[Post-Coro]
Ese hombre es un animal
Un cobarde sin dignidad
Por pegarle a una mujer
Él no es digno de que tanto lo ames
Piensa bien, tú eres la culpable
Y tú lo ves

[Puente]
Ladies, keep your head up
Come on!
I'll back

[Verso 2]
Mis sobrinos no deben ver su mami correr
En tu casa hay un monstruo y tú duermes con él
Anda y cuenta las horas que te ha hecho feliz
Luego cuenta los años que te ha hecho sufrir

[Pre-Coro]
Yo no soporto ver mi hermana llorando, ese hombre es una rata
No existe hombre que pueda obligarte
A estar con él, puedes alejarte, ¿que no lo ves?
No es respeto, lo que yo veo es miedo
Tú le temes a ese perro, ¿qué no lo ves?

[Coro]
Lloras, cuando llega a la casa
Lloras, como un perro borracho
Lloras, y te pega sin razón
Lloras, y los niños sólo lo ven
Lloras, y le gritan ""Daddy, no!""
Lloras, ""No le pegues otra vez""
Lloras, ese tipo te humilla
Lloras, y te habla mentiras
Lloras, él no tiene corazón

[Post-Coro]
Debería mejor cambiar
Que me venga a mí a pegar
Yo lo pongo en su lugar

[Outro]
We know better
Lala, I love you
Your little brother got your back
Romeo",M
