id,lyrics,label
T1_TRAIN_0459,"Get tickets as low as $48
Estoy perdido por que el mundo me hizo asi, no puedo cambiar
Soy el remedio sin receta y tu amor, mi enfermedad
Estoy vencido por que el cuerpo de los dos es mi debilidad
Esta vez el dolor va a terminar

Parece que la fiesta termino
Perdimos en el tunel del amor
Y dicen las hijas del libro que mas leo yo:
""Esta vez el esclavo se escapo""

Me entrego al vino porque el mundo me hizo asi, no puedo cambiar
Soy el remedio sin receta y tu amor, mi enfermedad
Estoy vencido por que el cuerpo de los dos es mi debilidad
Esta vez el dolor va a terminar

En nuestro árbol una hoja se cayo
En mi boca la manzana se pudrió
Tendrias que aprender a pedir perdón
Esta vez la cadena se rompió
Tendrias que aprender a pedir perdón
Esta vez la cadena se rompió

Estoy perdido por que el mundo me hizo asi, no puedo cambiar
Soy el remedio sin receta y tu amor, mi enfermedad
Estoy vencido por que el cuerpo de los dos es mi debilidad
Esta vez el dolor va a terminar",NM
T1_TRAIN_0460,"
[Letra de ""Por Tu Amor (Duranguense)""]

[Pre-Coro]
Por tu amor he sufrido tanto
Ahora que no estás aquí este amor no ha terminado
Aún pienso en ti, por tu amor yo iré vagando
Tras de mi soledad no descansaré hasta tenerte otra vez
Y si tú aún me quieres, ya sabes donde estoy
Aquí estaré esperándote con todo el corazón

[Coro]
Así que ven y dime cuanto me amas (Cuanto me amas)
Así que ven y dime cuanto me extrañas (Solo ven, bebé)
Por tu amor yo viajare hasta el infinito (Oh-oh-oh-oh)
Te cantaré canciones que para ti yo he escrito

[Interludio]
Y todo por tu amor, chiquitita
Y échele, échele mis Alacranes musical

[Pre-Coro]
Por tu amor he sufrido tanto
Ahora que no estás aquí este amor no ha terminado
Aún pienso en ti, por tu amor yo iré vagando
Tras de mi soledad no descansaré hasta tenerte otra vez
Y si tú aún me quieres, ya sabes donde estoy
Aquí estaré esperándote con todo el corazón

[Coro]
Así que ven y dime cuanto me amas (Cuanto me amas)
Así que ven y dime cuanto me extrañas (Solo ven, bebé)
Por tu amor yo viajare hasta el infinito (Solo por tu amor)
Te cantaré canciones que para ti yo he escrito

[Outro Instrumental]",NM
T1_TRAIN_0461,"
Letra de Tú Si Quieres, Tú No Quieres[Intro]
Omega (Omega)
El real (El real)

[Estribillo 1]
Tú si quieres
Buscarte un fundón, un carro convertible y un mujerón
Tú si quieres
Una mansión de verdad, terraza piscina y vista al mar
Tú si quieres
Que te trate VIP y que todo gire en torno a ti
Tú si quieres
Tú si quieres

[Verso 1]
Ahora e' vo'a ponerte claro que lo que
Buscando un sueño mucha gente se pierde
Por la envidia y la traición
Por el dinero y la ambición
Se criaron juntos
Cada cual busca su rumbo
Uno de ellos pudo conseguir el triunfo
Mientras el otro la pasaba mal
Viendo a su hermano brillar
Oye manito le decían lo' bacanos
¿Por qué tu pana no te busca y mete mano?
Él respondía con humildad
Me siento bien aunque yo no tenga na'
El jangeo to el tiempo en para con lo feo
Se ta buscando to'a la vaina en el meneo
Pero era fácil identificar el carro blimblinea'o del capo de lugar Asicala'o siempre ranqueia'o y blimblinea'o
Haciendo bulto con to' lo que sea busca'o
No sabiendo que la traición está en su coro ya lo tan chequeiando

[Estribillo 2]
Pero tú no quieres
Caer en la prisión porque hiciste fama e' tiguerón
Tú no quieres
Que te vea tu mama en una sala de un hospital
Tú no quieres
Enfrentar la dirección chaleco antibala y un cañón
Tú no quieres
Tú no quieres

[Verso 2]
Una mañana al recibir un dinero
Mientras contaba él sintió un arma 'e fuego que detono
Varias veces en su cuerpo
Luego se fueron y lo dieron por muerto
Y aquel amigo que siempre ignoró
Al escuchar los disparos corrió
Y lo encontró en el suelo mal herido
No lo pensó pa' ayudar a su amigo
Tomó el volante y lo llevó al hospital
Y lo doctore' lo pudieron salvar
Esto no es cuento montro, esto es real
Uno nunca sabe a quien va a necesitar

[Estribillo 3]
Tú si quieres
Efectivo pa' gastar, pero no te gusta trabajar
Tú si quieres
Lo que da la vanidad, pero no quieres lo que viene atrá'
Tú si quieres
Que te traten VIP y que todo gire en torno a ti
Tú si quieres
Tú si quieres
Pero tú no quieres
Que te anden asechando por lo que tú te ta' buscando
Tú no quieres
Un caso federal, una maldita guerra personal
Tú no quieres
Encontrar tu hogar vacío porque tu familia la ha' perdió
Tú no quieres
Tú no quieres
Tú no quieres
Tú no quieres

[Puente]
El real
Nadie puede conmigo

[Estribillo 3]
Tú si quieres
Efectivo pa' gastar, pero no te gusta trabajar
Tú si quieres
Lo que da la vanidad, pero no quieres lo que viene atrá'
Tú si quieres
Que te traten VIP y que todo gire en torno a ti
Tú si quieres
Tú si quieres
Pero tú no quieres
Que te anden asechando por lo que tú te ta' buscando
Tú no quieres
Un caso federal, una maldita guerra personal
Tú no quieres
Encontrar tu hogar vacío porque tu familia la ha' perdió
Tú no quieres
Tú no quieres

[Outro]
Nadie puede conmigo
Tu' ta' cloro que con El Omega no
El que se cruza con este montro la macó",M
T1_TRAIN_0462,"
[Letra de ""Aquí Sigo""]

[Pre-Coro: Christian, 3AM]
Ya me cansé
De que todo el mundo quiera hablarme del amor
Cuando el amor para mí hace tiempo se murió
No encuentro consuelo, algo dentro se me rompió, oh-oh-oh, oh-oh-oh-ouh
Ya me cansé
De que para ser feliz tengamo' que ser dos (Eh-eh-eh-eh)
De buscar a quien me quiera como quiero yo (Eh-eh-eh-eh)
Ya hace tiempo que no siento el corazón

[Coro: Christian]
Pero aquí sigo
Con to' lo que hiciste conmigo (Oh-oh-oh)
Pensando en lo que no vivimo' (Oh)
Nadando en alcohol, oh-oh-oh-oh (Oh)
Pero aquí sigo (Oh-oh)
Negándome a ser solo amigo' (Oh-oh-oh)
Buscando en tu sombra el olvido (Oh-oh-oh)
Que hace tiempo nuestro amor encontró y aún sigue perdido

[Verso: Rych]
Hace tanto tiempo que ya no me miras como me mirabas cuando esto empezó (Eh)
To' lo que vivimo', to' lo que sembramo' lo olvidaste y bajo tierra se quedó (Bajo tierra se quedó)
Te bajé la luna pa' te brillara, pero el brillo de tus ojo' se apagó (Oh)
Me jodieron cuando quise amar a una, por eso ahora, baby, tengo má' de do' (Do')
Que me dicen que soy tan interesante (Yeah-eh-eh), ¿cómo no me había conocido ante'? (Eh-eh-eh)
Pero yo soy el mismo de ante', el pasado me cambió bastante
Y ahora quiero que ella sienta todo lo que yo he sentido desde que entendí que lo nuestro acabó
Se acabó, oh-oh

[Coro: Christian]
Pero aquí sigo
Con to' lo que hiciste conmigo (Oh-oh-oh)
Pensando en lo que no vivimo' (Oh)
Nadando en alcohol, oh-oh-oh-oh (Oh)
Pero aquí sigo (Oh-oh)
Negándome a ser solo amigo' (Oh-oh-oh)
Buscando en tu sombra el olvido (Oh-oh-oh)
Que hace tiempo nuestro amor encontró y aún sigue perdido

[Outro: Christian]
Pensé que lo nuestro era amor porque nos hizo tan felice'
Tu mirada era mi color favorito en los día' grise'
Y ahora solo me la encuentro en recuerdo' de cuando quise
Porque yo a ti sí te quise",M
T1_TRAIN_0463,"
[Letra de ""Payaso""]

[Intro]
Mera
EHXX, préndeme el micrófono ahí
Pa' hablar un poquito 'e mierda (¡Ah!)

[Coro]
Y si lo tuyo es hablar mierda, payaso
Comoquiera nadie te hace caso
Solo con gente de verdad me paso
Evitate los tiro' y los cocotazo'
¿Que yo te necesito? Tú sabe' que no (No)
Pero tú sí a mí, lo sabe el mundo y lo sé yo (Ah)
Si ya tú me conoce' y sabe' cómo brego yo
Pue', díselo tú mismo y dile' ""No,"" no (Let's go)

[Verso 1]
El trono cuando quiera yo lo tomo (Normal)
Tanto peso en mi espalda, comencé a doblar el lomo (Yo')
Domino como siemprе y si pregunta' cómo (Cómo)
Tengo estе flow que pesa, me hace falta un mayordomo (Ah)
Me los como de aperitivo o de plato fuerte (Fuerte)
Seguro se oyó como la muerte (Oh), ey
Seguro se oyó como cuando sale el sol
A las doce 'el medio día y no soportan el calor (¡Auh!)
Animal; tengo al diablo agarra'o por la cola, bestial
Soy las cuatro estacione' en una sola (Yap)
Prendí la cámara y me fui viral
Mariano Rivera, soy el final, celestial
Fium, como un cometa soy veloz (Sí)
Lo' puerquito' nunca pudieron con el lobo feroz (No)
Les enseño mi cuenta y le' da tos (Ah, jaja)
¿Tú sabe' cuánto dinero le he sacado yo a esta voz? (Aoh)

[Coro]
Y si lo tuyo es hablar mierda, payaso
Comoquiera nadie te hace caso
Solo con gente de verdad me paso
Evitate los tiro' y los cocotazo'
¿Que yo te necesito? Tú sabe' que no
Pero tú sí a mí, lo sabe el mundo y lo sé yo (Aoh)
Si ya tú me conoce' y sabe' cómo brego yo
Pue', díselo tú mismo y dile' ""No,"" no

[Verso 2]
Le pregunté a tu gata y dijo ""Yes,"" yes
Le di carne por la noche y no de res, res
Navegué por su pecera como un pez
Me dijo: ""Bájale do'"" y le subí diez, yes
Le aseguro ese booty como Geico
Mami, no te enfangue' si no' dicen ""palco""
No me lo niegue', si no me pongo psycho
Yo solo quiero bailarte en ese toto como Michael Jackson (Yah)
Ergo, Billie, quítate lo' jeans
Soy un aguacero azotándote ese zinc
Yo que tú me pongo claro, piénsalo, manín
O te desaparecemo' como el genio de Aladdin, wow (Yeah, yeah)

[Interludio]
Mera, las cubana, to' ese diamanteo, los carros caro'
Yo espero verlo' después que se acabe la pandemia, ¿okey?

[Coro]
Y si lo tuyo es hablar mierda, payaso
Comoquiera nadie te hace caso
Solo con gente de verdad me paso
Evitate los tiro' y los cocotazo'
¿Que yo te necesito? Tú sabe' que no
Pero tú sí a mí, lo sabe el mundo y lo sé yo (Aoh)
Si ya tú me conoce' y sabe' cómo brego yo
Pue', díselo tú mismo y dile' ""No,"" no

[Outro]
Lama-Lama-Lama-Lama
Volviendo al tema
Lelo y Jazzy, jajaja
¿Cuántas prenda' empeñá' después que se acabe esta pendejá'?
Light, auh
Austin, baby
EHXX ""The Professor"" dando clase'
Austin ""La Marizon""
¡Auh!
Flow Factory",NM
T1_TRAIN_0464,"
Ieee, paso lo que tenia que pasar
Tego Calderon y Víctor Manuelle
¿con quién??
Che che colé
Es justo lo que tu querías ok

Vamos todos a bailar
Al estilo africano
Si no lo sabes bailar
Yo te enseñare mi hermano

A ti te gusta la bomba
Y te gusta el baquile
Para que goces ahora
Tego con Víctor manuelle

Che che colé
(Yo hablo de lo que sé)
Che che cofrisa
(palo negrita eloisa)
Caqui zaranga
(esto no salió de chamba)
Caca chilanga
Se juntaron los que mandan
Aheee
(Oiee que no pesen los pies)
Che che colé
(diseló tego otra vez)
Che che cofrisa
(en esta moña tu no guisa)
Coqui saranga
(le vamos bolar la somanda)
Caca chilanga
(Con este dúo no te lamba)
Aheee
Ahee picheo no e

Oiee ya me colé
Junto con Víctor Manuelle
Y quien va ser África con el bembe y llego el coco lo
Que le sobra guararé
Y yo se la pongo donde mas le guste a usted
La tapa al pomo yo jodo a to estos palomos
Toy dando clase y ellos se preguntan
¿¿COMO??
Cual es la risa tu eres cascarita
Sumba el papa upa cojanse de la manita

Che che colé
(Al derecho al revés)
Che che cofrisa
(Palo negrito a eloisa)
Coqui saranga
(Esto no salió de chamba)
Caqui chilanga
(se juntaron los que mandan)
Aheee
(Oiee que no pesen los pies)
Diseló tego otra vez)
Che che cofriza
(en esta moña tu no guiza)
Coqui saranga
(le vamos bolar la somanda)
Caca chilanga
(Con este duo no te lamba)
Aheee
Ahee picheo no e
(Oiee, oiee tu me hablaste de vender copia y
Te devolvieron hasta los pirateaos)
(Así que quedate tranquilo, que este
Tego Calderon el mas mentao, con
Los cocorocos Victor Manuelle que fue?
Jajajajajaja)
Se juntaron los mejores
Pa´ cantarle a mis raíces
Victor Manuelle el sonero
Tego Calderon el niche
No me tires cascaritas
Es mejor que ni me roces
Porque para defenderme
Yo me traje a Tego pa que te destroce
Che che colé
Porque llevas tanta prisa
Che che cofriza
Te voy a llevar en bolanda
Coqui saranga
Jajajajajaja
Diselo tego otra vez
Che che cole
Dime que ves
Che che cofriza
To se complica
Coqui saranga
No me des la espalda
Caca chilanga
Si que me duerme malnaga
Ahee
Es que tu guagua se fue
( hace raton y queso)
Victor Manuelle dejale caer to el peso",NM
T1_TRAIN_0465,"[Outro: Offset]
¡Uh!
[Letra de ""Ahora Dice (Real Hasta La Muerte Remix)"" ft. Arcángel, Anuel AA, Cardi B & Offset]

[Intro: Anuel AA, Arcángel, J Balvin, Anuel AA & Ozuna]
Real hasta la muerte, ¿oíste, bebé? (Ah, ah-ah; ¡auh!)
Tú no quieres saber na' de mí (Uh, na-na)
Dime qué fue lo que yo hice mal (Dime qué pasó)
Te pusieron en contra de mí (Uh, na-na)
Pero es peor pedir perdón que perdonar
Se murió una flor (Flor), y cambió de color (Yeah-yeh)
Tú era' mi diabla y yo te daba calor
Fumando pa' olvidarte, pa' matar el dolor
Y a vece' quiero morirme, pero nadie ha muerto de amor (Huh)

[Coro: Ozuna, J Balvin, Arcángel, Ozuna & Anuel AA, *Ozuna & J Balvin*, *Ozuna, Arcángel & Anuel AA*, *Ozuna & Arcángel*]
Ahora dice que no me conoce, no-no-no-no-no
Y si me ha visto se supone que en el pasado fue
Yo sí me acuerdo cómo lo hacíamos
Cómo en la cama nos matábamos (Leggo)
Ahora dice que no me conoce, *no-no-no-no-no*
Y si me ha visto se supone *que en el pasado fue*
Yo sí me acuerdo cuando lo *hacíamos*
*Cuando en la cama nos matábamos*

[Verso 1: Anuel AA]
Te dejaste manipular, tú no sabes amar
Tú dices que tú me odia', pero tú no me va' a olvidar
Tú sabes que tus pierna' yo te las pongo a temblar
Yo te devoraba y tú empezaba' a gritar
Si se muere el amor te traicionan
Te aman, se van y te odian
Y en la muerte es como a las persona'
Que te dejan solo despué' que te lloran
Hablando con la luna como un lobo buscando a su loba
Buscando al demonio que te está devorando en su alcoba
Hablándote mal de mí como si yo ya me morí
Dile a ese infeliz que te la coma como yo te la comí
Y que te haga mojarte como yo te hice venirte
Tú dijiste que encima 'e mi cuerpo estrujá' tú querías morirte, eh

[Puente: J Balvin, J Balvin & Ozuna, Ozuna & Anuel AA]
Solo yo he podido llegarle
Tu cuerpo sabe elevarse
Y cuando tus piernas temblaban
No decías nada, no, no

[Pre-Coro: Ozuna & Arcángel]
Yo sé que nuestro amor es periódico de ayer
¿Tú crees que es fácil mirarte a la cara y que me diga':
""Yo no, no te conozco""? Pues, 'tá to' bien
Tarde o temprano el karma a ti te va a caer, vas a volver
Solita, yo sé que vas a caer
Va a volver a llamarme pa' que te lo vuelva a hacer
Ay, nena, no trate', que no me voy a envolver
Porque dicen, y yo creo, que Lucifer es mujer

[Coro: Cardi B, Cardi B & Ozuna, Cardi B & Anuel AA]
Ahora dice que no me conoce, no-no-no-no-no
Y si me ha visto se supone que en el pasado fue
Yo sí me acuerdo cómo lo hacíamos
Cómo en la cama nos matábamos

[Verso 2: Cardi B & Offset]
You ain't cherish shit when you had it
Turn me back to a savage
Grab your stuff while you at it
Now my heart is cold as my Patek, uh
Man, I guess you feel away now
See me on the way up, you on your way down
You had you a ten, but now you a dub
You ain't here, but you wishing you was
You gon' miss grabbing this ass
Now you can miss me with them subs
You don't gotta check on me
'Ca-ca-cause I got a check on me
I don't need nothing from nobody
Not you especially (Let up)
And-and you know that I'm the baddest
Cartier glasses, Fendi fabric
And I'm years away from basic
And I'm miles away from average, but
One thing ain't adding up to me
How you gon' mess with a bitch that look up to me?
Off'

[Verso 3: Offset]
I cannot let up (Let up)
Hug me like a Gucci sweater (Sweater)
Ain't nobody drippin' wetter (Drippin')
I took the time to write a letter (I took the time)
We worked hard out the ghetto
I don't deserve your heart, know you fed up (Nah)
We both had a broken heart when we met up (Eh)
Your body a piece of art, you don't sell it (Uh)
You know that I miss it, I just wanna kiss it
I scroll through the phone, lookin' how we would kick it (Kick it)
Knock at the door, it's a visit (Huh)
She take that shit off then I fuck in the kitchen (Smash)
His and hers, Mr. and Mrs. (Hey)
When I talk to her baby girl listens (Listen)
I had a dream and you was in it (Dream)
When you gone, I feel like I been sinnin'
Come back, come back, come back (Come back)
You not really rich, got the bomb pack (Bomb)
Dive in the water, have fun with that (Dive)
I might put a daughter or son in that (I might)
I bought you a ring and five hundred racks (Hey)
She like the triangle Balenci bag (Drip)
You know you an angel, come save the bad (Angel)
If you really love me then take me back

[Pre-Coro: J Balvin & Ozuna]
J Balvin, man
Yo sé que nuestro amor es periódico de ayer
¿Tú crees que es fácil mirarte a la cara y que me diga':
""Yo no, no te conozco""? Pues, 'tá to' bien
Tarde o temprano el karma a ti te va a caer, vas a volver
So-so-solita, yo sé que vas a caer
Va a volver a llamarme pa' que te lo vuelva a hacer
Ay, nena, no trate', que no me voy a envolver
Porque dicen, y yo creo, que Lucifer es mujer

[Coro: Arcángel, J Balvin & Ozuna, J Balvin & Anuel AA]
Y ahora dice que no me conoce, no-no-no-no-no
Y si me ha visto se supone que en el pasado fue
Yo sí me acuerdo cómo lo hacíamos
Cómo en la cama nos matábamos

[Outro: Offset]
¡Uh!",M
T1_TRAIN_0466,"
Te voy a presentar a la que dicen que no vale la pena
A la que es presa fácil del ardor, la burla y la condena
A la que no merece un papel en sociedad
Que por amar constante, con desprecio le llaman ""Amante""

Es ella la que siempre está dispuesta a ser mi confidente
Contraste con tu cruel indiferencia, ella es muy complaciente
Un tesoro escondido, ella es mi nuevo amor
Que por amar constante, con respeto la llamo ""Mi amante""

Mi nuevo amor
No hace reclamos de mi tiempo y de mi horario
Cualquier momento aprovechamos para amarnos
Nos entregamos, ignorando de este mundo el qué dirán

Mi nuevo amor
De nuestras noches de pasión hace derroches
Mientras tu llenas mi existencia de reproches
Ella tan sólo se limita a entregarme el corazón

Es ella la que siempre está dispuesta a ser mi confidente
Contraste con tu cruel indiferencia, ella es muy complaciente
Un tesoro escondido, ella es mi nuevo amor
Que por amar constante, con respeto la llamo ""Mi amante""

Mi nuevo amor
No hace reclamos de mi tiempo y de mi horario
Cualquier momento aprovechamos para amarnos
Nos entregamos, ignorando de este mundo el qué dirán

Mi nuevo amor
De nuestras noches de pasión hace derroches
Mientras tu llenas mi existencia de reproches
Ella tan sólo se limita a entregarme el corazón",M
T1_TRAIN_0467,"
Que nunca te olvidé
[Letra de ""Nunca Te Olvidé""]

[Verso 1]
Tú lloraste primero
Y aunque llegué a arrepentirme ya eran tres meses muy tarde
Pero seamos sinceros
Yo no quería despedirme y tú no querías olvidarme

[Pre-Coro]
Estoy tan arrepentido, tan arrepentido
Porque fui un cobarde que por orgullo no está contigo
Estoy tan arrepentido, tan arrepentido

[Coro]
Yo sé que a ti ya no te asustan con mi nombre (No, oh)
Y de seguro no escondes un suspiro si me ves
Yo sé que a ti te está fallando la memoria
Y a lo peor nuestra historia ya no cuelga de un tal vez
Pero si todo sale bien ya no tendré más pesadillas (No)
Ni raspadas las rodillas por rogar ante tus pies
Y si te atreves a volver te acordarás sin que te diga (Ah-ah)
Que nunca te olvidé

[Verso 2]
Yo nunca ocultaré que fue mi error
Porque yo me hice el sordo con tu voz
Y cuando me hizo falta ya no estaba (No estaba)
Pensé que no había nada que perder (No)
Pero yo estaba ciego en no entender (Ah)
Que así perdí el derecho a tu mirada

[Pre-Coro]
Estoy tan arrepentido, tan arrepentido
Porque fui un cobarde que por orgullo no está contigo
Estoy tan arrepentido, tan arrepentido

[Coro]
Yo sé que a ti ya no te asustan con mi nombre (No, oh)
Y de seguro no escondes un suspiro si me ves (Si me ves)
Yo sé que a ti te está fallando la memoria (Ah)
Y a lo peor nuestra historia ya no cuelga de un tal vez
Pero si todo sale bien ya no tendré más pesadillas
Ni raspadas las rodillas por rogar ante tus pies (Oh)
Y si te atreves a volver te acordarás sin que te diga (Ay)
Que nunca te olvidé

[Post-Coro]
Woh-oh-oh-oh
Que nunca, nunca, nunca te olvidé
Woh-oh-oh-oh
Que nunca te olvidé

[Puente]
Por ahorrarme un te quiero
No conté las cicatrices que iba a costar esperarte (No, oh)
Pero seamos sinceros
Yo no quería despedirme y tú no querías olvidarme

[Coro]
Yo sé que a ti ya no te asustan con mi nombre
Y de seguro no escondes un suspiro si me ves (Ya no me ves)
Yo sé que a ti te está fallando la memoria (Ay)
Y a lo peor nuestra historia ya no cuelga de un tal vez
Pero si todo sale bien ya no tendré más pesadillas (No, oh)
Ni raspadas las rodillas por rogar ante tus pies
Y si te atreves a volver te acordarás sin que te diga (Ay)
Que nunca te olvidé",NM
T1_TRAIN_0468,"r
Te amo, y mi canción
Mi corazón pertenece a ti señor
Todo lo que yo soy
Es tuyo
-=:Estrofa 2:=-
Mi fé y devoción
Mi esperanza siempre estará en ti oh Dios
Todo lo que me robó hoy
Esta en ti
-=:Precoro:=-
Tu llenas cada rincón en mi ser
Eres mi pasión
-=:Coro:=-
Como lluvia al desierto
Y como agua al sediento
Cristo, tu sacias mi corazón
Como el hijo va a encontrarse
Con los brazos de su padre
Cristo, hoy vengo a ti mi señor",NM
T1_TRAIN_0469,"
[Letra de ""El Flechazo y la Secuela""]

[Verso 1]
Tenías una margarita creciendo en tu pelo
Y ese vestido de gasa dibujaba todo
Yo que nunca tuve nada, iba en estampida
Y me enamoré enseguida
Yo que solo fui una noche, quise ser tu vida
Yo que siempre estuve lejos de lo que mereces
Hoy quiero llevarte justo a donde nunca estuve
Yo que solo tengo sueños que por ti cuelgo en las nubes

[Estribillo]
Y ahora solo tengo el beso que me diste a medias
El flechazo y la secuela
No pregunten por recuerdos, lleno enciclopedias
Y es que tanto te quería, que te quiero todavía

[Verso 2]
Ganaste todas las batallas sin mover un dedo
Perdí cada una de mis guerras invirtiendo todo
Siempre en historias de dos gana el que quiere menos
Y yo tanto te quería
Que te quiero todavía

[Estribillo]
Y ahora solo tengo el beso que me diste a medias
El flechazo y la secuela
No pregunten por recuerdos, lleno enciclopedias
Y es que tanto te quería

[Puente]
Búscate un recuerdo loco, tíralo en mi cara y desaparece
Sueño porque no te toco, ya sé que eres rara como tierra y peces
Búscate una luz de luna
Róbala si no hay fortuna

[Estribillo]
Y ahora solo tengo el beso que me diste a medias
El flechazo y la secuela
No pregunten por recuerdos, lleno enciclopedias
Y es que tanto te quería, que te quiero todavía",NM
T1_TRAIN_0470,"n
Pero mi amigo por que esta tan triste?
Pues como no si me sobra razón
Porque la joven que amaba en un tiempo
Ahora es dueña de otro corazón

Como a las 11:00 se embarca Lupita
Se va a embarcar en un buque de vapor
Y yo quisiera formarle un chubasco
Y detenerle su navegación

Como a las 11:00 se embarca Lupita
Se va a embarcar en un buque de vapor
Y yo quisiera formarle un chubasco
Y detenerle su navegación",NM
T1_TRAIN_0471,"
[Letra de ""Deja el misterio""]

[Intro: Alejo]
Joujou, ey
Alejo Baby, eh-uoh

[Refrán: Alejo]
Dime se te vas
Pa’ irme contigo
Porque yo no aguanto más
Esta situación no es casualidad

[Coro: Alejo]
Bebé deja el misterio, eh
El problema no es serio
Deja de darte tu lugar
Lo nuestro no se puede dar
Ha sido así y no va a cambiar
Quizás si me tomas en serio
La vuelta se puede girar
Pero por ahora así se va quedar

[Verso 1: Lil Joujou]
Ey
Está cabrón to’ lo que hace
Pero no pasamos de primera base
Si tú y yo chingamos, puede sеr que me case
Ella е' una gyal y la baby no e' de case
Tengo mil problemas y ninguno eres tú
Lo hacemos diez mil veces, parece un deja vù
Baja suave como un shot de Malibu
Desde noveno yo quiero comerme ese cu-lo
Ey ey
Baby deja el misterio
Yo te quiero pa’ serio
Tú no me coge' en serio
Por ti yo cruzo el hemisferio
Le di todo pero me quedé sin nada
Su traje Gucci combina con mi' Prada
Son mágico sus cuentos pero no de hada'

[Coro: Lil Joujou & Alejo]
Bebe deja el misterio, eh
El problema no es serio
Deja de darte tú lugar
Lo nuestro no se puede dar
Ha sido así y no va a cambiar
Quizás si me tomas en serio
La vuelta se puede girar
Pero por ahora así se va quedar

[Verso 2: Alejo]
Este año tú eres mi resolución
Pa’ mi la solución, es ver tus videos en repeat
Para revivir esa ocasión yo puse LA CANCIÓN
Y bailamo' al ritmo del beat
Y mientras más me envuelvo
Son más las cosas las que concibo
Pero no estás pa’ serio
Ni aunque tu' amigas te quieran conmigo
Baby te deseo y no sé cómo decírtelo
Dime cual e' el secreto pa’ dártelo
Si quiere' algo de mi, pues exígelo
Que estoy que me quedo sin oxígeno
De tanto decirte que te quiero aquí, eh
Que te quiero a ti
Que estoy loco por besarte, loco por probarte
Cómo la primera vez que yo pasé a buscarte

[Refrán: Alejo]
Dime se te vas
Pa’ irme contigo
Porque yo no aguanto más
Esta situación no es casualidad

[Outro: Lil Joujou & Alejo]
Ey
En esta no' fuimo' lejo'
Esto es Joujou con Alejo, eh
Tú te quedas conmigo, y yo contigo
Wow-wow-wow, oh-oh
Lo' más duro' de la nueva
Lo' favorito' de la' nena'
Ey, ey
Rottweilas
Ey",M
T1_TRAIN_0472,"
[Letra de ""Soy De Rancho""]

[Intro]
Welcome to the United States
Ah, buena noche, oiga
Are you coming from Mexico?
Así es, oiga, venimos de Culiacán, Sinaloa
Ha, again?
Otra vez, oiga, aquí andamos
How you guys do it?
¿Cómo?, no le entiendo, oiga
Ay, ¿cómo ustedes hacen para venir to the United States?
Chambeándole, oiga, como siempre le hemos hecho, en el rancho

[Verso 1]
Sí señor, yo soy de rancho, soy de botas y a caballo
Soy nacido y criado en el monte
En barrancos y brechas me la he navegado
El olor a ganado, costales de mota y cantar de los gallos
Con frijoles de agua y sal mis padres me dieron crianza
No ocupé más de un buen catre
Y una cobijona para las heladas
Y cuando ajustaba el calorón macizo en el río me bañaba
Pero también me gustan las marcas
Vestirme a la moda, contar buenos carros
Y aunque mi dinero sea ranchero
Aquí vale lo mismo, no me lo he robado
Los cerros forrados de la mota en greña, costales llenando

[Interludio]
Ahí pa' toda la plebada de rancho, pariente

[Puente Instrumental]

[Interludio]
Hey, what's up, primo?, Do you cross already?
¿Cómo?, ¿Qué dijiste?, no te endiento, primo
Que si ya cruzastes, fool
Claro primo, ya cruzamos, ya se la pelaron los güeros estos, hombre, ahorita lo veo allá, oiga
All right
Pa' seguir pisteando, como en el rancho, oiga

[Verso 2]
En un Racer o a caballo o una troca ganadera
Depende cuál sea el motivo
El negocio o la brecha o por la carretera
Y si ando enfiestado, nomás con plebitas, la Hemi me espera
La Virgen de Guadalupe y un San Judas en el pecho
Es cierto que soy creyente
Y aunque estoy muy plebe, también soy muy serio
Si se han preguntado por lo mujeriego, viene de mi abuelo
Con orgullo digo ""Soy de rancho""
Y si visto de marca, no olvido el pasado
Los mejores consejos de un viejo
Muy agradecido a mi padre adorado
El cerro es testigo que entre los pinales yo me la he rifado",NM
T1_TRAIN_0473,"
[Letra de ""Belleza de Cantina""]

[Verso 1]
No te preocupes, mi amor, es verdad, la voy a ver
Es verdad que ella fue toda mi vida
Pero recuerda también que cuando a ti te encontré
Yo me moría de dolor a causa de su partida
No me prohíbas salir, tienes razón al sentir
Todos los celos del mundo, mi vida
Voy solo para afrontar que aquello se terminó
Viendo de frente a quien fue la causa de mi desdicha

[Coro]
Sé que sigue tan hermosa, sé que sigue tan graciosa
Pero es solo su envoltura, lo que lleva adentro es basura
Me dice que es una diosa, una reina: la gran cosa
Pero aunque sigue tan divina, será siempre una belleza de cantina

[Interludio Instrumental]

[Verso 2]
No te preocupes, mi amor; es verdad, la voy a ver
Es verdad que ella fue toda mi vida
Pero recuerda también que cuando a ti te encontré
Yo me moría de dolor a causa de su partida
No me prohíbas salir, tienes razón al sentir
Todos los celos del mundo, mi vida
Voy solo para afrontar que aquello se terminó
Viendo de frente a quien fue la causa de mi desdicha

[Coro]
Sé que sigue tan hermosa, sé que sigue tan graciosa
Pero es solo su envoltura, lo que lleva adentro es basura
Me dice que es una diosa, una reina: la gran cosa
Pero aunque sigue tan divina, será siempre una belleza de cantina",NM
