song_id,song_title,artist_id,artist_name,lyrics,language,label,augmentation,augmentation_idx,source_row_idx,augmentation_slot
10219172,Calientita,1190,La Fiera de Ojinaga,"No puedo creer tanta belleza, tú debes de ser de otro planeta, te veo y en corto me prendes todos los sentidos, cuando el calor de tu aliento me llega a un oído, y un suspiro se me sale si te miro sin vestido, y te quiero besar y tu cuello morder, mis manos deslizar por todita tu piel, quisiera saber tus fantasías, pa' poderlas cumplir, ya te quiero comer todita, natural, contigo amanecer para desayunar, calientita tu anatomía, te voy a pervertir, dándole, compadre, y puro Fiera de Ojinaga, mi primo, chiquitita, y te quiero besar y tu cuello morder, mis manos deslizar por todita tu piel, quisiera saber tus fantasías, pa' poderlas cumplir, ya te quiero comer todita, natural, contigo amanecer para desayunar, calientita tu anatomía, te voy a pervertir.",es_LATAM,M,original,,,
10241429,Pétasse,1412,Sofos,"Je ne crois pas, crétin, crachats avec tÇ˘ches, chÇ˘tain, no sé de qué me sirven los pulmones, quand le micro est éteint. Tais-toi, pétasse, dando a entender no tener otra meta, que meter la pata dentro de la..., j'ai tout vu, et toi?, lo que si recibí fue un camino sin fin, no un camino de rosas, tengo mariposas en el intestino, pensaba que era cáncer o algo por el estilo, ahora que lo he entendido hablo de ello tranquilo, pero no han cambiado las cosas, pausa, sufro situaciones dispares, tú en redes sociales con disfraces vulgares, alguno swypeando se deja los pulgares, yo anduve swipeando me dejé las lumbares. Are you mad?, no sois productores crackeando el Antares, no vais a pegaros en un año, no hay status, deberíais poneros a currar uno en bares, se creen que estoy pero no estoy, see ya' broke boys at the door, pero no os doy, yo también soy poco honesto y, menos con toys que ven esto like Top Boy. Pin it, I want a decoy with a deep voice, like in Teefour's, si somos dos i got more choice... innit?, tantos encima de mí, que requieren que sírvalos como utensilio, y esperan de mí lo que no puedo sacar, ni yo de mí mismo con un do re mi. Que se creen que me puedo expresar en un folio, que recibo auxilio cuando es el exilio, el que llama a mi puerta cada 11 de julio, y por esa razón el sueño no concilio, y no es así, je ne crois pas, crétin, crachats avec tÇ˘ches, chÇ˘tain, no sé de qué me sirven los pulmones, quand le micro est éteint. Tais-toi, pétasse, dando a entender no tener otra meta, que llegar a ella, then move to the next one, gotta make peace, guess what... J'ai tout vu, et toi?, lo que si recibí fue un camino sin fin, no un camino de rosas, tengo mariposas en el intestino, pensaba que era cáncer o algo por el estilo, ahora que lo he entendido hablo de ello tranquilo, pero no han cambiado las cosas, how many youts have fallen for your tricks, run a man down, but it better be in your streets, i'd never fit in them portraits, got off the road, yet I'm doing some more trips. No seré un ídolo estético, estoy construyendo otra cosa más grande, asumen roles que funcionan, a mí me avergüenza hacerlo, but I look at them poor kids, orgulloso de nada, quiere un estudio, papá se lo paga, yo no lo culpo de su posición, pero si la señalo se enfada, meritocracia asistida, ni una idea que no sea robada, cierra los ojos y se autoconvence de nada, tantos encima de mí, que requieren que sírvalos como utensilio, y esperan de mí lo que no puedo sacar, ni yo de mí mismo con un do re mi. Que se creen que me puedo expresar en un folio, que recibo auxilio cuando es el exilio, el que llama a mi puerta cada 11 de julio, y por esa razón el sueño no concilio, y aquí no es así, yo que parezco autista, don't wanna be seen, no me siguen la pista, but I'm in the scene, se tiraron big pisto, yo que tiro sin esa panda de coristas. No soy de fingir que lo que hacen me gusta, me enseñan un disco y enseño yo un diss-track, it be like, ensucian un lienzo, se pintan de artistas, y aquí no es así, yo que parezco autista, don't wanna be seen, no me siguen la pista, but I'm in the scene, se tiraron big pisto, yo que tiro sin esa panda de coristas. No soy de fingir que lo que hacen me gusta, me enseñan un disco y enseño yo un diss-track, it be like, negro, parle en micrón pour le cristal, pétasse 667.",es_LATAM,M,original,,,
10254213,seadoO,306,Raul Clyde & La Pantera,"Ella se mueve cuando suena la de Dale Don Dale, no se plancha el pelo, si no hay hierba, no sale, le gusta Héctor el de Los Anormales, y ahora cuando sale pa'l club va con la SUV, yo estaba suelto, igual que tú, y tú moja'íta como un Sea-Doo, el tanga de rojo como los Bulls, si sale pa'l club, va con la SUV, yo estaba suelto, igual que tú, y tú mojaíta como un Sea-Doo, el tanga de rojo como los Bulls, co-Como pa' los tiempo' 'e Roma, quiere un papi chulo como Lorna, si ponen perreo, se transforma, dice que la esconda, que la rompa como una norma, yeah, quiere que la rompa pero no le hablen de amor, la ropa de diseñador, la hierba se la esconde en el sujetador, les tira pero los esquiva, como un boxeador, pero ninguna le llega a los punto', con ella no sale, no sale, eh, quiere que adentro le dispare, le disparo, contigo parezco más caro, ella se mueve cuando suena la de Dale Don Dale, no se plancha el pelo, si no hay hierba, no sale, le gusta Héctor el de Los Anormales, y ahora cuando sale pa'l club va con la SUV, yo estaba suelto, igual que tú, y tú moja'íta como un Sea-Doo, el tanga de rojo como los Bulls, si sale pa'l club, va con la SUV, yo estaba suelto, igual que tú, y tú mojaíta como un Sea-Doo, el tanga de rojo como los Bulls, ahora pegaría un chanteo de La Pantera, jajaja, habla, Clyde, jejeje, yeah, habla, Clyde, jajaja, sale con la SUV, preguntando por Sergio y por Raúl, le encanta la hierba y su color favorito e' el azul, la conocí cantando, mezclando vodka con Red Bull Jaja, y le metí como un diablo de Llorens por la actitud, no va' a ser tú, tú-tú eres un copiaruta, yo le levanto el tutu y se lo meto hijueputa, ca' vez que baja pa' Canarias me llama de una, mala como el diablo, se transforma cuando fuma Oye, tú eres la oficial, las demás son penusa', sergio no las quiere y La Pantera e' quien las usa Shh, ponte en cuatro, mami, para coger musa ¿Ah?, subiste un video en tu cuarto sin blusa, y sales pa'l club, va con la SUV, yo estaba suelto, igual que tú, y tú mojaíta como un Sea-Doo, el tanguita rojo como los Bulls, si sale pa'l club, va con la SUV, yo estaba suelto, igual que tú, y tú mojaíta como un Sea-Doo, el tanguita rojo como los Bulls, eh-eh, yeah, la Pantera, baby, habla, Clyde, yeah, con la Joya 'e los Beats, prr.",es_ES,M,original,,,
10256708,"LOS CELOS, EL ODIO Y EL DAÇO",1314,Miilooz,"Voy a mandar todo a la mierda como Kanye West, me da igual todo lo que hablen, voy a soltarlo, joder, a mi amigo lo mataron los celos, descansa en paz, su alma sigue en el suelo, el odio me consume por dentro, intento ocultarlo pero no lo contengo, el daño me la está devolviendo, y se que no lo parece pero sangro por dentro, vamos pa' arriba cabrón, ahora me siento LeBron, soy capaz de meter el triple y no hace falta balón, me van a criticar por hacer cosas raras, pero esta mierda es nueva y soy la nueva cara, supervillano del rap como MF DOOM, llego solo al partido no hace un club, esta mierda la hago solo, no me hace falta nadie, yo me escribo las barras y cocino la base, voy a mandar todo a la mierda como Kanye West, me da igual todo lo que hablen, voy a soltarlo, joder, a mi amigo lo mataron los celos, descansa en paz, su alma sigue en el suelo, el odio me consume por dentro, intento ocultarlo pero no lo contengo, el daño me la está devolviendo, y se que no lo parece pero sangro por dentro.",es_LATAM,NM,original,,,
10261980,Akureyri,1173,Aitana & Sebastián Yatra,"Da igual si nos equivocamos ahora, dale. Sonríeme una vez más, pero es que soy capaz de alargar esta noche, quédate a dormir, al lado de mí, cuéntame un poco de ti, tu dolor lo sentí, aunque te cueste hablarlo me lo puedes decirEn tus ojos verdes vi un poco de gris, pásame tu abrigo, abrázame, no soy buena para el frío ni seré, pero esta noche contigo encontraré, mi cama en tu sofá, tu brazo de almohada me acompañará, a soñar con Akureyri y fantasear, que nos queda tiempo juntos y olvidar, que mañana despierto y no estás más, quedamos tú y yo mirando el cielo, esperando una aurora que no llega y qué más da, si estamos tú y yo, que no brille el cielo, no importa, tú me alumbras mucho más, y esa luz nunca se irá, te miré, te miré y te pensé hasta que tú reaccionaste, hasta que me besaste, una laguna azul, unos labios rosados, y tú, y aunque tuvo un final, al final no fue culpa de nadie, nunca es culpa de nadie, pero te extrañaré, pásame tu abrigo, abrázame, no soy bueno para el frío ni seré, pero esta noche contigo encontraré, mi cama en tu sofá, tu brazo de almohada me acompañará, a soñar con Akureyri y fantasear, que nos queda tiempo juntos y olvidar, que mañana despierto y no estás más, quedamos tú y yo mirando el cielo, esperando una aurora que no llega y qué más da, si estamos tú y yo, que no brille el cielo, no importa, tú me alumbras mucho más, y esa luz nunca se irá, ah-ah-ah-ah, ah-ah, ah-ah-ah-ah, ah, ah-ah-ah-ah.",es_ES,NM,original,,,
10262050,Cuándo Será (Para La Película De Netflix –Pared con Pared–),25,Aitana,"¿Cuándo será que el sol se asome en mi ventana, y borre todas estas sombras en mi almohada?, ¿Cuándo será que me despierte sin el miedo, de no ser todo lo que todos esperaban?, será suficiente, entonces, ser solo yo y nada más, yo sé que un día de estos me atreveré a bailar, en medio de la gente, no importa el qué dirán, el sol saldrá y ahí me encontraré de nuevo, la niña de antes, sin miedo a jugar, ¿Cuándo será que cuando mire el espejo, vea mi fuerza y no mis inseguridades?, ¿Cuándo será que vuelva actuar por mis pasiones?, ¿Cuándo será que no me importen los errores?, será suficiente, entonces, hacer lo que quiero y ya, sé que un día de estos me atreveré a bailar, en medio de la gente, no importa el qué dirán, el sol saldrá y ahí me encontraré de nuevo, la niña de antes, sin miedo a jugar.",es_ES,NM,original,,,
10292931,Bandido,367,DelaJowy & Morad,"Y cuando de paseo nos vamos, lo mismo contigo no vuelve a ser, todo lo malo ya lo olvidamos, y por eso no te quiero perder, solo te quiero hacer mi mujer, y por eso no te quiero perder, solo te quiero hacer mi mujer, y por eso no, no, no, ya no estamos confiando, ellos siguen hablando, solo siguen mintiéndonos y seguimos peleando, nos vamos arreglando y nunca separándonos, mi cabeza para preguntando por qué conmigo no sigue hablando y como tú me estas mirando, me tiene como mode hipnotizando, solo me busca en la noche, son las doce, por la noche yo evito los roces, solo tiene toque', no provoque, solo toque pa' que yo la toque, ella solo tiene alguien más, las demás no me frenan, se me empobrece la pena, y cuando de paseo nos vamos, lo mismo contigo no vuelve a ser, todo lo malo ya lo olvidamos, y por eso no te quiero perder, solo te quiero hacer mi mujer, y por eso no te quiero perder, solo te quiero hacer mi mujer, y por eso no, no, no, dile a tu amiga que si quiero yo la llamo, que si quiero me la llevo de la mano, yo no soy así ni por dinero ni por gramos, yo no soy así y lo sabe hasta mi hermano, buscándome la vida, es lo que yo necesito, no creo en amores de fotitos, te dije que si quieres nos marchamos un ratito, no puedo mucho tiempo por si me sale un delito, si quieres machacarme, dímelo, si quieres utilizarme, olvídalo, si tienes mi teléfono, quítalo, y si quiero no te llamo y verás que no molesto, yo no soy bonito pero nunca le insisto, de noche no la 'e escrito y de día no respondo, dile a tu amiga que deje de estar hablando, dile a tu amiga que deje de estar de fondo, yo no soy flojito y tu novio es un blando, dime que necesito para ver to' lo profundo, hice algo malo, pero al menos no lo escondo, eso es del pasado y por eso me conformo, y cuando de paseo nos vamos, lo mismo contigo no vuelve a ser, todo lo malo ya lo olvidamos, y por eso no te quiero perder, solo te quiero hacer mi mujer, y por eso no te quiero perder, solo te quiero hacer mi mujer, y por eso no, no, no, y cuando de paseo nos vamos, lo mismo contigo no vuelve a ser, todo lo malo ya lo olvidamos, y por eso no te quiero perder, solo te quiero hacer mi mujer, y por eso no te quiero perder, solo te quiero hacer mi mujer, y por eso no, no, no.",es_LATAM,M,original,,,
10309833,Dónde Estás?,335,Reality & Totoy El Frio,"Yeah, yeah, hola, tengo tiempo sin escuchar tu nombre, ya no era amor, era costumbre, siempre estuviste, pero no sé dónde, ya vi que tienes una bendición, yo voy en avión de camino pa' Londres, todavía tratando de cumplir mi sueño, y hablándole a Dios pa' ve' cuándo responde, por acá todo es lo mismo, mismo caos, mismo sismo, mismo number, mismo ringtone, estoy acostumbrándome al ritmo, estoy pendiente de encontrar la paz, no pendiente de encontrar el algoritmo, nunca, nunca me perdí la fe, aunque vi caer a los dioses del Olimpo, me he vuelto menos violento, más detallista, más atento, sigo teniendo problemas con las drogas, si no que ahora la cuenta está en aumento, tú fuiste mi sacramento, mi destino, mi porciento, me dijo cambia por mí, y pa' no delinquir empecé a hacer conciertos, bitch, te esperé donde siempre y no llegaste, obvio que es culpa mía, fui un desastre, conmigo fue que encontraste el contraste, ahora te veo en todas partes, ¿Dónde estás? Yo paso a buscarte, bebé, para darte lo que prometí, pero no estás, no pude encontrarte, bebé, pero sabes que yo estoy para ti, ¿Dónde estás? Yo paso a buscarte, bebé, para darte lo que prometí, pero no estás, no pude encontrarte, bebé, pero sabes que yo estoy para ti Eh, ya no puedo con toda esta obsession, siento en el pecho la presion, dadme el cambio no la cesión, tanto jugar que la perdió, al toque si sube la tensión, enfocado en ser mi mejor versión, ey, tírate el cable, ya no hay conexión Oye, ¿Cómo voy a hacer lo que quieres?, todo el día en el hood, ganando y perdiendo, fumando y bebiendo, lo siento, siempre fue mi cruz Oye, como Skinny Flakk, si todo se apaga, tú eras mi luz, pila botellas, pero faltas tú, de día en el estudio, de noche en el club, uff, hielo, me mira y me congelo, imagíname, John Lennon para mí era una modelo Ey, yo sé que la cagué, pero no del todo, desde que te fuiste la music me paga, y mi cuenta ahora tiene como cinco ceros, te esperé donde siempre y no llegaste, obvio que es culpa mía, fui un desastre, conmigo fue que encontraste el contraste, ahora te veo en todas partes, ¿Dónde estás? Yo paso a buscarte, bebé, para darte lo que prometí, pero no estás, no pude encontrarte, bebé, pero sabes que yo estoy para ti, ¿Dónde estás? Yo paso a buscarte, bebé, para darte lo que prometí, pero no estás, no pude encontrarte, bebé, pero sabes que yo estoy para ti.",es_LATAM,NM,original,,,
10322553,Do You Love Me?,864,Ptazeta & Lucho RK,"No e' formal, pero nos vemo' casi to'a la semana, sé que e' normal, porque como te trato esos bobo' no te tratan Tratan, ¿A quién quiero engañar? Cuando no te veo siento que algo me falta, se me enreda en la garganta las ganas que tengo de decirte me encanta, uh, uh, uh, uh, uh, uh, uh-uh, do you love me? Do you love me?, uh, uh, uh, uh, uh, uh, uh-uh, dame un one time, quiero hacerte el–, uh, uh, uh, uh, uh, uh, uh-uh, do you love me? Do you love me?, uh, uh, uh, uh, uh, uh, uh-uh, baby, me encanta, baby, me encanta pasártelo all day, she say do you love me?, como diría Drake, oh, oh, oh, anillo oro de ley, pa' que todos sepan que andas con el rey, tí-Tírate una foto, mami, ronca, que eso que posteaste 'tá que explota, que la calle hable, shorty, fuck that, tú tienes el diablo, como Estopa, y el diablo se asoma si quiere que me la coma, da-Da igual dónde tú estés, todo camino lleva a Roma, desde hace tiempo que ya nadie me encanta, baby girl, ya voy sintiendo el miedo si de perderte se trata, pero la' gana' que tengo de comerte no se aguantan, dime si te decanta' o no, tú 'tá en mil aunque por ahí te hagas la santa, uh, uh, uh, uh, uh, uh, uh-uh, do you love me? Do you love me?, uh, uh, uh, uh, uh, uh, uh-uh, dame one time, quiero hacerte, uh, uh, uh, uh, uh, uh, uh-uh, do you love me? Do you love me?, uh, uh, uh, uh, uh, uh, uh-uh, baby, me encanta, e-E-Every night, night, every day, day Ey, tú me dejas K-O, pido mayday Ey, a ti te doy el love, fuimo' a  Uh, qué bonito' nos saldrían los babies Uh, ¿Y ves, ves? Dime si ves, ves Hm, que me pones el mundo al revés-vés Wuh, esos besos, ma, son un revólver Ey, andan revolviendo mi mente, yeh Yeh, desde hace tiempo que ya nadie me encanta, baby girl, ya voy sintiendo el miedo si de perderte se trata, pero las ganas que tengo de comerte no se aguantan, dime si te decanta' o no, tú 'tá en mil aunque por ahí te hagas la santa, uh, uh, uh, uh, uh, uh, uh-uh, do you love me? Do you love me?, uh, uh, uh, uh, uh, uh, uh-uh, dame one time, quiero hacerte, uh, uh, uh, uh, uh, uh, uh-uh, do you love me? Do you love me?, uh, uh, uh, uh, uh, uh, uh-uh, ba-Baby, me encanta, lu-Lu-Lu, lu-Lu-Lu, uh Lulu, Lu, uh, hm, yeah, con Ptazeta en la casa loca, oye, Juacko, quiero hacerte, uh, uh, uh, uh, uh, uh, uh-uh.",es_ES,M,original,,,
10349763,LiL SHiN CHaN,105,DAPS (ESP),"Woah, daps, yeah, yeah Culito, culito, culito, yeah, yeah, en la guardería yo era el puto Shinnosuke Woah, siempre fui muy guarro, puta, yo siempre lo supe Bitch, me daba capones mi mamá era Misae, se reían todas sus amigas, que la chupen Que la chupen, las canguros que venían a cuidarme ¿Qué?, conocían de memoria mi colita Mi colita, ahora tengo una trompa de elefante Woah!, vaya cara que pondrían esas tipas Bitch, voy to' moco, no me refiero al de Bochan Bochan, si te enseño mi culito, tú me enseñas la panocha Culito, culito, culito, yeah, ¿Dónde está mi perro? Creo que lo tengo en el iPhone Nevado, esa farlopinha pega duro como Tyson Nevado, shin Chan, que te jodan Himawari Qué te jodan, tú no eres mi baby, la baby está en el party, dame unos añitos and I pull up in a rari Brr, brr, brr, hoguera de racks con la gang Illuminati, van de CR7, pero no llegan a Nani, a su jeva la pongo como Bugatti Woh, o como Shuzuki, Motomami Motomami, menos mal que no viniste, Super Nanny, el pimiento sabe muy mal jajaja, ay, yeah, ay, manito, si yo te contara Yeah, cómo se la gastan los Nohara Los Nohara, ellos piensan que yo estoy majara, ¿De qué sirve rimar códigos si nunca vais de cara? Brr, en esto soy su padre, soy Hiroshi Yeah, me lamen los huevos como Yoshi, estoy aburrido de su bullshit Bullshit!, pa' su piva son un Tamagotchi Yeah, cuando yo me junto con el Nake, es bomba de Hiroshima y Nagasaki, yes Uh, se ponen to' perras como Scooby-Doo, quieren que la meta y no la saque como Excalibur Damn, tengo to' el flow de Hong Kong, ellos escuchan al clon de otro clon, palo tras palo, no bajo el listón, yo me la busco sin ningún Tom-Tom, bacanito, vacilón Ey, domando leones con la pitón, tengo más sake que en to' Japón Yeah, yeah, yendo más high que LeBron Paw, en la guardería yo era el puto Shinnosuke Woh-woah, siempre fui muy guarro, puta, yo siempre lo supe Bitch, me daba capones mi mamá era Misae, se reían todas sus amigas, que la chupen Que la chupen, las canguros que venían a cuidarme ¿Qué?, conocían de memoria mi colita Mi colita, ahora voy con una trompa de elefante Woah!, vaya cara que pondrían esas tipas Bitch.",es_ES,M,original,,,
10390204,CORLEONE,93,Nathy Peluso,"Esta ambición me está matando, le dije a mi amiga Tatiana, clavada en el aeropuerto, conexión videollamada Ah-ah-ah, me pregunto si es Dios, el rayo de sol que entra por la ventana ĄTiesa!, cada día a las 6 a. m. de la mañana, me fumo un cigarrillo, llanto y pena, gloria y paz, y aunque yo lo consiga todo, siempre quiero más, cuento plata, cuento amores, me cepillo la melena, y le pido al mozo Martini dulce pa' estar serena La-la-la-la, yo tengo un imperio, un palacio brillante y una pena muy honda Oh-oh-oh, escúcheme el que quiera, ahogar lo amargo que se venga, yo le invito una ronda, nena, yo te lo aseguro, si mañana yo me muero, no me quedo tranquila, tengo que cerrar negocios, y dejarle el testamento a mi hermana Sofía.",es_ES,NM,original,,,
10390205,APRENDER A AMAR,93,Nathy Peluso,"No me meto, no me meto, pero si me meto la política ĄAuh!, no me siguen, no me reconocen porque siempre llevo peluquita cash, no soy débil, no soy evidente, soy una pendeja casi clásica, gente que tiene money, gente pelotuda tiene mucha guita, cuando el dueño viene a la cocina sabe que yo soy la que mejor amasa, hace tiempo que no vuelvo a casa, ¿qué mira', pendejo? ¿Qué pinga te pasa?, todo en esta vida cuesta money, cuesta minutero, cuesta vaselina, nada bueno salió de apurarse, nada se consigue sin la disciplina, mucho lujo, pero de segunda, mucha labia, pero se te inunda, mucha mafia, mucha milanesa, mucho paco y poca mayonesa, mucha risa, muchas bendicione', pero nadie cumple ninguna promesa, tienes que aprender a amarte, tienes que aprender a amarte Perra, tienes que aprender a amarte, tienes que aprender, me pongo joya para salir en la foto, derrapo bici con el casco de la moto, capitulo 40, no necesita piloto, la capital pelea y se avecina un terremoto, mamarracho, quémate en el cenicero, qué pistacho, todo aquí vale dinero, ¿Pero cómo va a salir nueve luca', boludo?, aunque le ponga azúcar, la política tiene sabor a cemento, todos queremo' la revolución, ¿pero quién le dedica un momento?, para odiar hay que querer dijo El Pity, toca atravesar la calentura de la city, tie-Tienes que aprender a amarte, tienes que aprender a amarte Perra, tienes que aprender, tienes que aprender a amarte.",es_ES,M,original,,,
10390206,REAL,93,Nathy Peluso,"Esto se siente real, nunca tuve algo tan caro, te juro que me voy a escapar, y que si me atrapan, que sea a tu lado, aunque me quieran matar, aunque me den un disparo, dile que llegaron tarde, ya tengo tu amor en el pecho clavado, de rodillas te juré que iba a vencerle al amor, que no iba a volver a cometer esa clase de error, dicen que no te quiera, vas a quemarme el corazón, es en contra de todo, pero te necesito ahora, te miro y sé que es de verdad, me pierdo en tu sensualidad, besos en la oscuridad, eres mi debilidad, esto se siente real, nunca tuve algo tan caro, te juro que me voy a escapar, y que si me atrapan, que sea a tu lado, aunque me quieran matar, aunque me den un disparo, dile que llegaron tarde, ya tengo tu amor en el pecho clavado, en el pecho clavado, en el–En el pecho clavado, madonna, soy la bala que maneja tu pistola, agárrame, flaco, que soy tuya sola, nene, mi cabeza está dominándola, viciándola, madonna, soy la bala que maneja tu pistola, agárrame, flaco, que soy tuya sola, toda mi cabeza estás dominándola, viciándola, besos en la oscuridad, eres mi debilidad, esto se siente real, nunca tuve algo tan caro, te juro que me voy a escapar, y que si me atrapan, que sea a tu lado, aunque me quieran matar, aunque me den un disparo, dile que llegaron tarde, ya tengo tu amor en el pecho clavado, woh-oh-oh-oh-oh, woh-oh-oh-oh-oh, oh-oh, woh-oh-oh-oh, woh-oh-oh-oh-oh, woh-oh-oh-oh-oh, woh-oh-oh-oh-oh, oh-oh, woh-oh-oh-oh, woh-oh-oh-oh-oh.",es_ES,NM,original,,,
10390207,LEGENDARIO,93,Nathy Peluso,"Me tomé siete pastillas para ir a dormir, todo el mundo dice: Nathy, ¿qué te pasa?, cara de resaca y tengo que salir, con los paparazzis en la puerta de mi casa, déjate de maquinar, no debe de ser tan grave, me tengo que acostumbrar, porque cuando lo ves de cerca va perdiendo la belleza, me falta una esquina pa' acabar de la cabeza, el nombre que me dio mamá lo convertí en empresa, no lo hice para venderlo, sólo para hacerlo, legendario, me doy un shot y le doy un beso a mi rosario, cuando llega lo que todos suelen llamar poder, voy a desaparecer, y aunque no quieran verlo, me van a ver hacerlo, legendario, me doy un shot y le doy un beso a mi rosario, cuando llega lo que todos suelen llamar poder, voy a desaparecer, legendario, oh-oh, una cara universal, me escucharon cuando no tenía maquillaje, cobertura nacional, con toda' esa' mentira' me voy a hacer un traje, no apostaban y clasifiqué, me girabas cuando te llamaba, ¿y ahora qué?, me dieron la nave y la derrapé, me gané un Grammy con el R-A-P, me pasa factura, desde aquí se ve mucha altura, no me queda casi nada que perder, y si lo pierdo será haciéndolo, legendario, me doy un shot y le doy un beso a mi rosario, cuando llega lo que todos suelen llamar poder, voy a desaparecer, y aunque no quieran verlo, me van a ver hacerlo, legendario Ah-ah, me doy un shot y le doy un beso a mi rosario Ah-ah-ah, cuando llega lo que todos suelen llamar poder, voy a desaparecer, legendario, oh-oh, there is no time for love, there is no time for love, there is no time for love, there is no time for love.",es_ES,NM,original,,,
10390209,TODO ROTO,1145,Nathy Peluso & Ca7riel & Paco Amoroso,"Levantate, perra, no hay tiempo, si te duele, curita, todo roto Todo roto, de mis moves tengo yo el control remoto ĄJa!, tú no me vas a decir a quién se lo reboto ĄPuta!, me caí, me raspé, escupí, te puteé, y aunque me costó, me levanté con todo roto Todo roto, stop! Motherfucka, vida loca, to' los días busy, más misiones, desbloqueé el jacuzzi, quiero vitamina, no la vita C, le gané a la muerte como Vico C, okey, siempre vo'a ser yo con estas cicatrices, voy a jugar a Dios hasta que alguien me avise, modo motherfucka, hay que hacer más plata, si no te gustan las reglas, ahí está la faka, ya me lo dijo una bruja: Vas a tocar en River, me teñí de rubio, puta, me siento Justin Bieber, yah, todo roto Todo roto, de mis moves tengo yo el control remoto ĄJa!, tú no me vas a decir a quién se lo reboto ĄPuta!, me caí, me raspé, escupí, te puteé, y aunque me costó, me levanté con todo roto Todo roto, hay destrucción total Yah, siempre busco chocar Yah, velocidad letal Uh, por suerte la puedo contar Yeah, soy barro, estoy doblando metal Yah, roto como un cristal Yeah, guarda, que puedo cortarte Woh, rompo para hacer arte, si rompí, no pienso pagar, nah No, no, si juego, me prendo en fuego como a Juana Juana, una oveja negra, me quieren sacar la lana ¿Ah?, cTRL+Z, los deshago Uh, estoy roto, estoy vago, saben que ni me busqué, me perdí, me encontraron, todo roto Todo roto, de mis moves tengo yo el control remoto ĄJa!, tú no me vas a decir a quién se lo reboto ĄPuta!, me caí, me raspé, escupí, te puteé, y aunque me costó, me levanté con todo roto Todo roto, rota como si se partiera la Torre Eiffel Flash, rota como cuando Frankie canta Tú Con Çl Ah, estoy rota, pero estoy buena primero Yeah, y a lo roto le pongo grasa y lo recupero, el corashe arriba de la mesa, ahora sé cómo cortar la milanesa, re violento, like American belleza, y aunque siento que estoy rota, me miro al espejo y soy, fuerte como Brad peleando en El Club de la Lucha, como Kanye cuando se sube la capucha, tengo la mala educación, y de mala mucha, como Hitchcock cuando entra a la ducha, tod–, tod–, todo roto Todo roto, de mis moods tengo yo el control remoto Oh, tú no me vas a decir a quién se lo reboto, me caí, me raspé, escupí, te puteé, y aunque me costó, me levanté con todo roto Todo, todo roto, de mis moves tengo yo el control remoto, tú no me vas a decir a quién se lo reboto, me caí, me raspé, escupí, te puteé, y aunque me costó, me levanté con todo roto.",es_ES,M,original,,,
10390212,MENINA,1156,Nathy Peluso & Lua de Santana,"Plata en la guantera y una joya en la nariz Ja, cómo duele, cómo arde cuando echan alcohol en una cicatriz Cucú, cucú, en el pecho me puse un chaleco blinda'o, un llavero, cerrojo, de tanta pena, penita, nobody me quita los ojito' rojo', yo te juro que si fuera por mí me fugo en helicóptero a la chingada, pero tengo que cuidar esto mío, lo guardo cada noche arrodillada, me puse coqueta, me forré de oro el colmillo Çiu, para que cada ve' que yo sonría, se refleje mi brillo ĄKrr!, me vacilo la Yamaha haciendo la tarea Brrum, brrum, tengo serenata' que tu vieja tararea, me fugué de la oscuridad con la chinela Versace Pónetela, fogata en la ciudad, peligroso, cambalache, frango cru não tem sal, então foi pedir piri-piri, a cena tava esquisita, chegou a nega da city, arroz e feijão Ç, ratos do porão Qué?, ela é a maior Nathy, filha da glória, funk furacão, ese viejo de la esquina me grita, me dice que soy una cochina ĄAbusadora!, fume mari o fume mota, llevo los ojo' que parecen de China, a dónde miro, toda esa gente le gusta cocaína, no hay un Velázquez en toda la fiesta que pinte a esta menina, no me arrepiento ni me cuestiono lo que deseo Grr, si lo necesito, con la cuchara yo lo meneo, hay un jurado que quiere mi grasa en el coliseo, tanto que lo batallé ĄPerra!, mi carrera es de museo, que el apellido borda'o, los cachete' colorao', me pegaron una patada en la espalda y quedé con los ojo' virao' Cash, mi terreno acoraza'o, la máquina el techo blinda'o Cash, no te confíe', que la verdad nunca entera la han conta'o Eh, el suelo lleno de aceite, el cuero bien ajusta'o Grasa, y todo lo tengo tan lejo', que al meno' lo rico lo quiero apreta'o Ah, lo domino domina'o, en el pecho clava'o, el acero que tienen la espalda del malo maleante de mi coração.",es_ES,NM,original,,,
