id,lyrics,label
T2_TRAIN_0325,"areces bastante a Satán
Quiero que sepas que ya me esperaba
Que esto ocurriera y que no pasa nada
Sólo me da la razón, y que he estado aprendiendo
De cada momento que he estado contigo
Y pienso aplicar contra mis enemigos
Tus tácticas sucias de acoso y derribo
Que también he sacado algo bueno
De todo este enredo

Y quiero que sepas
Que espero que acabes
Colgando de un pino
Cuando veas lo imbécil que has sido
Cuando veas que lo has hecho fatal

Y que quiero que sepas
Que ha sido un infierno
Estando contigo
El infierno es lo más parecido
Te pareces un poco a Satán

Quiero que sepas que me he acostumbrado
A tus putas escenas de ""ahora me largo""
Lárgate ya de verdad que sería una suerte
Si no vuelvo a verte en los próximos años
Por mí que podías tirarte de un tajo
Que ya lo que hagas me trae sin cuidado
Si me pongo a pensarlo un momento
Pcreo que lo prefiero..

Así que ya sabes
Que espero que acabes
Pegándote un tiro
Cuando veas lo imbécil que has sido
Cuando veas que lo has hecho fatal

Y que quiero que sepas
Que ha sido un infierno
Estando contigo
Que por poco no acabas conmigo
Pero soy difícil de matar

Y que quiero que sepas
Que ha sido un infierno
Estando contigo
El infierno no es tanto castigo
Te pareces bastante a Satán",H
T2_TRAIN_0326,"t tickets as low as $798
El proximo tonto que de ti se enamore yo se que muy pronto estara como yo...
Arre machos!!!

El proximo tonto que de ti se enamore yo se que muy pronto estara como yo sumido asta el fondo de las desiluciones pues no hay otro modo de escapar de tu amor

(coro)
Tu le diras que lo quieres que el es el amor de tu vida lo engañaras le diras que como a el tu jamas as a mado a otro why el te creera porque tu eres experta disiendo mentiras yo no soy adivino pero esa es la suerte del proximo tonto que se enamore de ti

El proximo tonto que de ti se enamore yo se que muy pronto llorara como yo la pena de amarte why de aberte querido de abrirte las puertas de su corazon

(coro)
Tu le diras que lo quieres que el es el amor de tu vida lo engañaras le diras que como a el tu jamas as a mado a otro why el te creera porque tu eres experta disiendo mentiras yo no soy adivino pero esa es la suerte del proximo tonto que se enamore de ti",H
T2_TRAIN_0327,"
[Letra de ''Juego de Seducción'']

[Intro]
Uh-ah, uh-ah, uh-ah, uh-ah

[Estrofa 1]
Voy a ser tu mayordomo
Y vos harás el rol de Señora Bien
O puedo ser tu violador
La imaginación
Esta noche todo lo puede

[Estribillo]
Te llevaré hasta el extremo
Te llevaré eh, eh, eh
Abrázame
Este es el juego de seducción

[Estrofa 2]
Estamos solos en la selva
Nadie puede venir a rescatarnos
Estoy muriéndome de sed
Y es tu propia piel
La que me hace sentir este infierno

[Estribillo]
Te llevaré hasta el extremo
Te llevaré eh, eh, eh
Abrázame
Este es el juego de seducción

[Puente Instrumental]

[Estribillo]
Te llevaré hasta el extremo
Te llevaré eh, eh, eh
Te llevaré eh, eh, eh
Abrázame
Este es el juego de seducción

[Outro]
Estoy muriéndome de sed
Y es tu propia piel
La que me hace mover
Me hace mover, me hace mover en extremos",V
T2_TRAIN_0328,"
[Letra de ""Dame Tu Mano""]

[Verso 1]
Un amor como en los tiempos de niñez
Una flor, una canción y una primera vez
Una carta que naufraga a través del tiempo
Cada vez que te recuerdo suspiro de aquel momento
Que te conocí, era para mí
Y te lo dije así

[Verso 2]
Las luces de la noche hicieron el momento
Nos fuimos juntos y caminamos por ahí
Te vi a los ojos y no pude resistir
Me ganaron mis instintos y me acerqué a ti
Y te besé
Fue la primera vez
Y nunca te solté

[Pre-Coro]
Y aunque a veces el futuro sea incierto
Tu gravedad me levanta desde el suelo

[Coro]
Dame tu mano que yo te guiaré
Y en todo momento a tu lado estaré
Si tú sientes miedo, yo te protegeré
Dame tu mano que yo aquí estaré por siempre
Uh-uh-uh

[Verso 3]
Tu mirada hace que se pase todo
Los minutos se hacen horas cuando estamos solos
Nos quedamos abrazados en el mejor momento
El mundo sigue girando, pero tú detienes el tiempo

[Pre-Coro]
Y aunque a veces el futuro sea incierto
Tu gravedad me levanta desde el suelo

[Coro]
Dame tu mano que yo te guiaré (Te guiaré)
Y en todo momento a tu lado estaré (Estaré)
Si tú sientes miedo, yo te protegeré (Protegeré)
Dame tu mano que yo aquí estaré
Dame tu mano que yo te guiaré (Te guiaré)
Y en todo momento a tu lado estaré (Estaré)
Si tú sientes miedo, yo te protegeré (Protegeré)
Dame tu mano que yo aquí estaré por siempre (Por siempre)

[Outro]
Por siempre
Por siempre (Por siempre)
Por siempre (Por siempre)",NR
T2_TRAIN_0329,"
[Letra de ""Que Lío""]

[Verso]
Que problema caballero
En el que me encuentro yo
Decía Ramón Puntilla
Cuando a su mamá llamó
Tengo un pollo sabrosito
Con el que quiero casarme
Pero acaban de informarme
Que no, que no me puedo casar
Porque es novia de mi amigo
Y eso sí da que pensar
Odio a todos los que aman
Y que felices están
Porque yo no puedo tener
Un amorcito que me comprenda
Y que me diga ""Papi""
Y que me quiera bien (¡Mami!)
Dios mío ayúdame
Quiero olvidar
Ayúdame, ayúdame
Ayúdame a olvidarla te lo pido, ayúdame
¡Ay! que yo la quiero tanto
Y no... y no la quiero perder

[Coro]
Qué problema con Mariana
El que se encontró mi pana
Y yo que me la pasaba gozando
De la noche a la mañana
Qué problema con Mariana
El que se encontró mi pana
Ramón Puntilla la queria
Ramón Puntilla gritaba
Qué problema con Mariana
El que se encontró mi pana
Ayúdame, ayúdame, ayúdame
Ayúdame a olvidarla
Qué problema con Mariana
El que se encontró mi pana
Y se pasaba prendiendo velitas
Todititas las mañanas
Qué problema con Mariana
El que se encontró mi pana
Vuela Willié

[Puente]
Que lío, ¡ey!
Chico, chico, chico, chico, chico
Que lío, ¡ey!
Chico, chico, chico, chico, chico
Que lío, ¡ey!
Chico, chico, chico, chico, chico
Que lío, ¡ey!
Chico, chico, chico, chico, chico

[Outro]
Qué problema con Mariana
El que se encontró mi pana",S
T2_TRAIN_0330,"una cosa que no hace
[Letra de ""Ciega, Sordomuda""]

[Verso 1]
Se me acaba el argumento y la metodología
Cada vez que se aparece frente a mí tu anatomía
Porque este amor ya no entiende de consejos, ni razones
Se alimenta de pretextos y le faltan pantalones

[Pre-Coro]
Este amor no me permite estar en pie
Porque ya hasta me ha quebrado los talones
Aunque me levante volveré a caer
Si te acercas nada es útil para esta inútil

[Coro]
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace
Otra cosa más que amarte
Pienso en ti día y noche
Y no sé cómo olvidarte

[Verso 2]
Cuántas veces he intentado enterrarte en mi memoria
Y aunque diga ""Ya no más"" es otra vez la misma historia
Porque este amor siempre sabe hacerme respirar profundo
Ya me trae por la izquierda y de pelea con el mundo

[Pre-Coro]
Si pudiera exorcizarme de tu voz
Si pudiera escaparme de tu nombre
Si pudiera arrancarme el corazón
Y esconderme para no sentirme nuevamente

[Coro]
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace
Otra cosa más que amarte
Pienso en ti día y noche
Y no sé cómo olvidarte

[Puente]
Ojerosa, flaca, fea, desgreñada
Torpe, tonta, lenta, necia, desquiciada
Completamente descontrolada
Tú te das cuenta y no me dices nada
Ves que se me ha vuelto la cabeza un nido
Donde solamente tú tienes asilo
Y no me escuchas lo que te digo
Mira bien lo que vas a hacer conmigo

[Coro]
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace
Otra cosa más que amarte
Pienso en ti día y noche
Y no sé cómo olvidarte
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace
Otra cosa más que amarte
Pienso en ti día y noche
Y no sé cómo olvidarte
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace
Otra cosa más que amarte
Pienso en ti día y noche
Y no sé cómo olvidarte
Bruta, ciega, sordomuda
Torpe, traste y testaruda
Es todo lo que he sido
Por ti me he convertido
En una cosa que no hace",H
T2_TRAIN_0331,"
[Letra de ""Por Un Segundo""]

[Verso 1]
Quizás éste no sea el momento para preguntarte
Si es que al pasar tanto tiempo pudiste olvidarme
Veo en tu dedo un anillo y en conclusión
Te casas al final de agosto

[Coro]
Y aquí estoy yo, con la misma expresión
Perdón si soy imprudente, y delante de la gente
Te reclamo de repente
Cómo es que, supuestamente, se venció el amor
Si no hay contrato entre tú y yo
Como en los cuentos de hadas, nuestra historia fue contada
Tú eras mi princesa Diana, y yo el Rey que tanto amabas
El ejemplo es ficción, pero verídico fue mi amor

[Post-Coro]
Y ahora, por un segundo, me ahogo en los mares de la realidad
Por un segundo, acepto mi derrota, te perdí de verdad
Y por un segundo, enfrento mi duelo, ya no estás conmigo
Y desde luego siento el frío
Ni tu alma, ni tu cuerpo son míos
Mis sueños se han perdido y me echas al olvido, no, oh

[Interludio 1]
The Kings
Yes, sir

[Verso 2]
Quizás este no sea el momento para humillarme
Pero en mis subconsciente estoy consciente que es muy tarde
Hoy pongo en pausa los deseos y la ilusión
Porque tienes un nuevo dueño

[Coro]
Y aquí estoy yo, con la misma expresión
Perdón si soy imprudente, y delante de la gente
Te reclamo de repente
Cómo es que, supuestamente, se venció el amor
Si no hay contrato entre tú y yo
Como en los cuentos de hadas, nuestra historia fue contada
Tú eras mi princesa Diana y yo el Rey que tanto amabas
El ejemplo es ficción, pero verídico fue mi amor

[Post-Coro]
Y ahora, por un segundo, me ahogo en los mares de la realidad
Por un segundo, acepto mi derrota, te perdí de verdad
Y por un segundo, enfrento mi duelo, ya no estás conmigo
Y desde luego siento el frío
Ni tu alma, ni tu cuerpo son míos
Mis sueños se han perdido y me echas al olvido, no, oh

[Interludio 2]
No-no-no
Woh-oh-oh-oh
Oye, que feeling, mami
Aventura
Let's take it back

[Puente]
Recuerda, por un beso mi corazoncito tuvo una obsesión
¿Cuándo volverás? Hasta hermanita preguntó
Enséñame a olvidar, si todavía me amas
Seré tu angelito aunque la boda sea mañana
(Yes, sir)

[Outro]
Por un segundo, me ahogo en los mares de la realidad
Por un segundo, acepto mi derrota, te perdí de verdad
Y por un segundo, enfrento mi duelo, ya no estás conmigo
Por un segundo, me ahogo en los mares de la realidad",V
T2_TRAIN_0332,"
[Letra de ""Cobardía""]

[Verso 1]
No se da ni cuenta que cuando la miro
Por no delatarme me guardo el suspiro
Que mi amor callado se enciende con verla
Que diera la vida para poseerla
No se da ni cuenta que brillan mis ojos
Que tiemblo a su lado y hasta me sonrojo
Que ella es el motivo que a mi amor despierta
Que ella es mi delirio y no se da cuenta

[Coro]
Esta cobardía de mi amor por ella
Hace que la vea igual que a una estrella
Tan lejos, tan lejos de la realidad
Que no espero nunca poderla alcanzar
Esta cobardía de mi amor por ella
Hace que la vea igual que a una estrella
Tan lejos, tan lejos de la realidad
Que no espero nunca poderla alcanzar

[Verso 2]
No se da ni cuenta que siempre ha tenido
Los miles de besos que no me ha pedido
Que en mis noches tristes desiertas de sueño
En loco deseo me siento su dueño
No se da ni cuenta que ya la he tomado
Que ya ha sido mía sin haberla amado
Que es su alma fría la que me atormenta
Que ve que me muero y no se da cuenta

[Coro]
Esta cobardía de mi amor por ella
Hace que la vea igual que a una estrella
Tan lejos, tan lejos de la realidad
Que no espero nunca poderla alcanzar
Esta cobardía de mi amor por ella
Hace que la vea igual que a una estrella
Tan lejos, tan lejos de la realidad
Que no espero nunca poderla alcanzar
Esta cobardía de mi amor por ella
Hace que la vea igual que a una estrella
Tan lejos, tan lejos de la realidad
Que no espero nunca poderla alcanzar",V
T2_TRAIN_0333,"
[Letra de ""Piensa en Mi""]

[Coro: Babo]
Piensa en mí
Mientras se besan dice que piensa en mí
Si se masturba, lo hace pensando en mí
No sé si sí, pero pa' mí, que te han dicho mi nombre a ti

[Verso 1: Babo]
Le gustan OGs como a Becky G.​
Cuando le hago scratch en el clítoris
Le provoco squirt, se la dejo ir
So deep, deep, deep
La pongo a gemir encima de mí
Los garrotes grandes, ese es su fetish
La cojo como bitch, la prendo como un switch
Mientras me doy un cris, ella me mama el dick

[Puente: Babo]
Yo la embarro de Vick pa' quе se sienta fresca
Hasta quе amanezca, ando fumando yesca
Yo le mamo el burro siempre y cuando lo merezca
No le huele a pesca–, si no me suma, resta
No sé cuánto cuestan porque, al chile, me las presta
Yo le compraba Guccis y ahora la llevan al Bershka
No sé cuánto cuesta porque me las presta
Yo le compraba Gucci y ahora la llevan al Bershka

[Coro: Babo]
Piensa en mí
Mientras se besan dice que piensa en mí
Si se masturba, lo hace pensando en mí
No sé si sí, pero pa' mí, que te han dicho mi nombre a ti

[Verso 2: Babo]
Tanto la cogí y nunca me aburrí
La enmañé a mis perlas pa' hacerla venir
Le gusta sentir hasta dónde topa
Grita como loca, se la come tosca
Por el Hannibal Lecter me la exige la golosa
Es una fogosa como Lindsay Lohan
Yo soy el machete que la troza
Con la masacuata, vigorosa

[Puente: Babo]
A veces se roza, pero no se rinde
Le llama a una amiga pa' que también me la chingue
Con que alcance el timbre y agarre la fiesta
Les meto la riata hasta adentro de la alberca
No sé cuánto cuestan porque, al chile, me las presta
Yo le compraba Guccis y ahora la llevan al Bershka
No sé cuánto cuestan porque me las presta
Yo le compraba Guccis y ahora la llevan al Bershka

[Coro: Babo]
Piensa en mí
Mientras se besan dice que piensa en mí
Si se masturba, lo hace pensando en mí
No sé si sí, pero pa' mí, que te han dicho mi nombre a ti",S
T2_TRAIN_0334,"
[Letra de ""Mi Nena""]

[Intro]
Nena (Nena)
Como tú no hay ninguna (Como tú no hay ninguna)
Delacalle (Delacalle)
Oh-oh
(Hey)

[Verso 1]
Hey, girl, ¿qué quieres hacer?
Quítate la ropa mientras yo te canto y llegamos al placer
¿Qué quieres hacer? Tu boca y tu piel
Tú tienes nivel, eso yo lo sé, eso yo lo sé (Ah)
Tú eres mi shorty, te robo donde sea
Te vi con un tipo y te fuiste conmigo, que el tipo te puso pelea
Yo sé que te vas conmigo
Porque yo soy quien te pone loca
Nos damos besitos en la boca
Me preguntas si tengo otra mami
Eso no importa
Yo sé que tú quieres que yo te quiera
Pero lo hago a mi manera (Ah), vivo a mi manera
Chica, estoy pa' ti
Vamos a hacer lo que tú quieras
Estoy pa' ti, tú estás pa' mí
Vamos a matar la curiosidad
Me gusta cuando estamos en la intimidad
Me pide que le cante en la oscuridad
Y yo le digo solo

[Coro]
Nena, es que como tú no hay ninguna
Brillas en la noche como lo hace la luna
Me pones demasiado mal, me vuelves un animal
Si tu cuerpo es prohibido, soy un criminal
Nena, es que como tú no hay ninguna
Brillas en la noche como lo hace la luna
Me pones demasiado mal, me vuelves un animal
Si tu cuerpo es prohibido, soy un criminal

[Verso 2]
Me pide que le dé cariño, que nadie le hace lo que le hago yo
Me pide que le cante lento, ella baja lento y se me olvida to'
Empezamos como a las 7 y con tanto juego se hicieron las 2
Ella era fría como el hielo y yo soy el fuego que la derritió, uh-ah
Y es que no sé cómo decírtelo
Yo quiero que seas mi nena (Mi nena, mi nena, mi nena)
Por favor, no me digas que no, hmm
Te regalaré mi corazón
Tú eres la nena que quiero yo
Y yo que solo pido de tu amor
Nena, mi nena (Mami), mi nena (Jajaja, you know)
Me pide que la devore, que nunca la ignore cuando llame pa' eso
Quiere que vaya pa' la casa, que le quite la ropa y que me la coma a besos
Si tú me tienes pegao', como un niño a un caramelo
Yo no te prometo las estrellas pero, cariño mío, por ti yo bajo el cielo, cielo, ah
Tú eres mi chica ideal y yo tu favorito, mai, tu criminal
Paso mucho estrés y me quieren ver mal
Pero ya contigo a mí eso me da igual
Sabes cómo soy y de dónde vengo
Nena, soy de calle y en ella mantengo
Tú ya me conoces, no tengo dinero
Tú serás mi nena y yo tu callejero, what

[Coro]
Nena, es que como tú no hay ninguna
Brillas en la noche como lo hace la luna
Me pones demasiado mal, me vuelves un animal
Si tu cuerpo es prohibido, soy un criminal

[Outro]
Jajaja (Mi nena, mi nena)
Dhax produce (Mi nena)
Navarro (Mi nena, mi nena)
Dario (Jajaja, jajaja)
Uoh, uoh, soy un criminal",S
T2_TRAIN_0335,"[Letra de ""La Dueña del Swing""]

[Intro]
Já, ahora sí
Los Dueños del Swing
Pa' que sepa', brother
Ay

[Verso 1]
A mi me gusta ver
Con la sabrosura
Con que esta morena
Mueve la cintura
A mi me gusta ver
Con la sabrosura
Con que esta morena
Mueve la cintura

[Verso 2]
Y a mi me gusta ver
Su delicadeza
Una mano en la cintura
Y otra en la cabeza
Y a mi me gusta ver
Su delicadeza
Una mano en la cintura
Y otra en la cabeza

[Verso 3]
Cuando llega al baile
Llama la atención
Y en el escenario
Ella se roba el show
Baila con su estilo
Como un figurin
Por eso es que yo digo
Que esa negra tiene swing

[Puente]
Rosario

[Verso 4]
A mi me gusta ver con la sabrosura
Con que esa morena
Mueve la cintura
A mi me gusta ver con la sabrosura
Con que esa morena
Mueve la cintura

[Verso 5]
Cuando llega al baile
Llama la atención
Y en el escenario
Ella se roba el show
Baila con su estillo
Como un figurin
Por eso es que yo digo
Que esa negra tiene swing

[Coro]
Y tiene swing
Y baila swing
Y goza swing
Que lindo, swing
Y tiene swing
Y baila swing
Y goza swing
Que lindo, swing, swing, swing

[Puente]
Rafa, pero que swing
Y no me la doy manito
Rosario, ju-ju-ju-ju

[Coro]
Y tiene swing
Y baila swing
Que lindo, swing
Y goza swing
Y tiene swing
Y baila swing
Y goza swing
Con mucho swing, swing, swing
Moviendo la cadena, moviendo la cadena
Moviendo la cadena, moviendo la cadena
A la derecha, a la izquierda
A la derecha, a la izquierda
A la derecha, a la izquierda
A la derecha
Moviendo la cadena, moviendo la cadena
Moviendo la cadena, moviendo la cadena
A la derecha, a la izquierda
A la derecha, a la izquierda
A la derecha, a la izquierda
Swing, swing, swing

[Puente]
Jody Grasa, ahí sí hay swing
Je, je, je
Macandi

[Coro]
Y tiene swing
Y baila swing
Y goza swing
Que lindo, swing
Y tiene swing
Y baila swing
Y goza swing
Con mucho swing, swing, swing
Moviendo la cadena, moviendo la cadena
Moviendo la cadena, moviendo la cadena
A la derecha, a la izquierda
A la derecha, a la izquierda
A la derecha, a la izquierda
A la derecha
Moviendo la cadena, moviendo la cadena
Moviendo la cadena, moviendo la cadena
A la derecha, a la izquierda
A la derecha, a la izquierda
A la derecha, a la izquierda
Swing, swing, swing

[Puente]
Rosario",S
T2_TRAIN_0336,"
[Letra de ""Te Quise Tanto""]

[Verso 1]
Agua que cayó en el mar
No puedo vivir en esta realidad
Ay, cómo me cuesta entender que no tengo una gota de vida sin ti

[Verso 2]
Sola por la oscuridad
En mi habitación no cabe nadie más
Solo está tu voz que golpea en mi frente y ya nada la podrá callar

[Coro]
Te quise tanto que supe entregarte enterita mi alma (Oh-oh, oh-oh)
Te quise tanto que nunca escuché lo que hablaban de mí (Oh-oh, oh-oh)
Te quise tanto que para olvidarte una vida no alcanza
Hoy me queda perder la esperanza de andar por el mundo buscando por ti
Te quise tanto que toda mi piel solo quiere tus besos (Oh-oh, oh-oh)
Te quise tanto que nunca podré arrancarte de mí (Oh-oh, oh-oh)
Te quise tanto que para olvidarte una vida no alcanza
Hoy me queda perder la esperanza de andar por el mundo buscando por ti

[Verso 3]
Todo lo dejo perder
Ya no estarás conmigo al amanecer
Y será imposible seguir adelante, el castigo es mirar hacia atrás

[Verso 4]
Tanto que no se querer (tanto que no se querer)
Porque no puede amar a nadie más
Tengo tu caricia clavada en mi pecho y ya nada la podrá borrar

[Coro]
Te quise tanto que supe entregarte enterita mi alma (Oh-oh, oh-oh)
Te quise tanto que nunca escuché lo que hablaban de mí (Oh-oh, oh-oh)
Te quise tanto que para olvidarte una vida no alcanza
Hoy me queda perder la esperanza de andar por el mundo buscando por ti

[Puente]
Te quise tanto que para olvidarte una vida no alcanza
Hoy me queda perder la esperanza de andar por el mundo buscando por ti

[Coro]
Te quise tanto que supe entregarte enterita mi alma
Te quise tanto que nunca escuché lo que hablaban de mí
Te quise tanto que para olvidarte una vida no alcanza
Hoy me queda perder la esperanza de andar por el mundo buscando por ti

[Outro]
Una vida no alcanza, hoy me quedo buscando por ti
Una vida no alcanza, hoy me quedo buscando por ti
¡A-uh!",NR
T2_TRAIN_0337,"
No existe gloria en morir por una idea
La gloria se encuentra en disfrutar y vivir de ella
Dejar que el tiempo la deseche cuando se haga vieja
Y sonreír recordando lo bobo que eras
Soy la pasión en persona perdona porque
Pude ponerme pesado a pesar en pensar que eso es malo
Pero no me arrepiento mi hermano
La pasión es la sensación que más satisfacción me ha dado
Están lloviendo realidades
De ti depende quedarte en casa o salir a la calle a empaparte
Esta chunga la cosa vale no voy a engañarte
Hoy es el día de enfrentarse a la hora H
Mejor prepararse antes de que la gorda cante
Porque si no después lo mismo va a ser tarde
Que no te engañen los que hablen de escaparse
Huir de la realidad no es ser moderno es cobarde
A veces el pan nos hace al hambre
Mi estomago ruge exigiendo el fin de injusticias sociales
Se habla de crisis como si fuera los más importante
A mi me raya más ver en la calle a un niño que insulta a su madre
Después de mi Streaptease solo me queda quitarme la carne
Y dejarme con el alma al aire
Todos los días la tele habla de que muere alguien
En un complot intentan desmoralizarme
Pero no podrán con mi moral de hierro
Si el mundo es una mierda escribo raps de papel higiénico
Ser triste no es un merito
Meterse en la pose del místico a mi me parece patético

[Estribillo]
Si no me importa lo que me cuenten (a mi)
Con quererlo todo me es suficiente (aquí)
La gente adora compadecerse (Chojín)
Escribe solamente lo que siente

Si no me importa lo que me cuenten (a mi)
Con quererlo todo me es suficiente (aquí)
La gente adora compadecerse (Chojín)
Cree que ya lo entiende

Por fin he entendido porque no entiendo el mundo
Era tan simple, es porque el mundo es incomprensible
Los patos feos no se vuelven cisnes
En el mejor de los casos entienden que los cisnes son los grises
Los tristes, los simples, los normales
Yo no quiero ser normal ya lo sabes
Busco darme frases especiales a personas especiales
Que entienden lo estúpido que es creerse invulnerable
Que la clave hombre no hay clave
A veces las cosas salen y otras pues no salen
Creer en un dios está bien
Pero decir que todo lo que pasas por él, es irresponsable
Veo que dicen que en el fondo todos somos buenos
Pero no entiendo de donde se han sacado eso
La gente no es como te gustaría
La gente es como es, injusta como la vida misma
Si, huir de la realidad es una opción pues claro
Yo la respeto pero tío, no la comparto
Me gusta saber lo que hago a veces la cago
Pero si puedo hago digestión inversa y la descago
No todo es reversible pero si no se puede arreglar
Pues ya está
El mundo y yo giramos en sentidos diferentes
Yo necesito de él y el alguien que le moleste

[Estribillo]
Si no me importa lo que me cuenten (a mi)
Con quererlo todo me es suficiente (aquí)
La gente adora compadecerse (Chojín)
Escribe solamente lo que siente

Si no me importa lo que me cuenten (a mi)
Con quererlo todo me es suficiente (aquí)
La gente adora compadecerse (Chojín)
Cree que ya lo entiende",H
T2_TRAIN_0338,"o
El sol ya estaba cayendo
Cuando me diste tu cuerpo
Cuando me diste tus besos, cuando me diste tu amor
Ahora ya no te acuerdas, se te borro de la mente
Que en este pasto tan verde la ropa nos estorbo

Y empece a besarte los labios
Y a hacerte caricias, después un botón y el otro botón
Nos quitamos la ropa en segundos
Y entre mariposas y flores hermosas
Yo te hice el amor
Ahora dices que ya no te acuerdas
Que no me conoces , no sabes quien soy
Pues yo soy tu maestro chiquita aquel que en el campo
Tenia su escuelita y amar te enseño

""Y si se te olvida mija, vengase y hacemos la tarea""""

Y empece a besarte los labios
Y a hacerte caricias, después un botón y el otro botón
Nos quitamos la ropa en segundos
Y entre mariposas y flores hermosas
Yo te hice el amor
Ahora dices que ya no te acuerdas
Que no me conoces , no sabes quien soy
Pues yo soy tu maestro chiquita aquel que en el campo
Tenia su escuelita y amar te enseño",S
T2_TRAIN_0339," Los Sensei
Oh-yeah-yeah
[Letra de ""Reloj""]

[Intro: Anuel AA]
Real hasta la muerte, ¿oí'te, bebé?
Convertimo' el hotel en un putero
Veinticuatro hora' no dan pa' lo que quiero
Baby, si tú fuera' la muerte, yo me muero, oh, oh
La noche grita sexo, oh, oh, oh
Adentro de eso' labio', bebé, déjame preso
Te abro las do' pierna' y te atravieso, ey

[Coro: Rauw Alejandro & Anuel AA, Ambos]
Baby, me gustaría
Comerte el día completo
To' lo que yo te haría
Si el reloj nos diera más tiempo (Uah)
Baby, e' que tú ere' mía, lo que te haría, eh-eh  (Uah)
Si el reloj nos diera más tiempo (Brr)
Baby, e' que tú ere' mía, lo que te haría, eh-eh (Uah)
Si el reloj nos diera más tiempo (Brr)

[Verso 1: Anuel AA]
No e' frontear, e' aguantar cuando yo te lo meta
Operada' la' teta', el miedo lo dejamo' en la gaveta (Uah)
El abdomen es de atleta
Te lo juro que ese culo e' de otro planeta (Brr)
Tiene el mahón má' apreta'o que un coso (Que un coso)
Vin Diesel, yo le meto rápido y furioso (Furioso)
Y me tiran la mala, dicen que yo soy mafioso (Mafioso)
Porque tengo combo, ya tú sabe', están celoso' (Brr)
Tú ere' una droga cuando mueve' ese booty (Yeah)
Me tiene juquea'o como tecato en el shootin' (Yeah-yeah-yeah)
Ella perrea sola to' los clásico' de Luny (Yeah-yeah)
Yo le compré una Uru' pa' que vaya pa' la uni

[Puente: Anuel AA & Rauw Alejandro, Anuel AA]
Ella tiene novio, ¿y qué pasó? (¿Qué pasó?)
Lo dejó, pero se envició
Eva con la fruta, cambiaste de ruta
Cuando él te llame, dile: ""Fuck you, hijueputa""
Real hasta la muerte, brr

[Coro: Rauw Alejandro & Anuel AA, Ambos]
Baby, me gustaría
Comerte el día completo
To' lo que yo te haría
Si el reloj nos diera más tiempo (Uah)
Baby, e' que tú ere' mía, lo que te haría, eh-eh  (Uah)
Si el reloj nos diera más tiempo (Ey, Ra-Rauw)

[Verso 2: Rauw Alejandro]
No hizo nada mal, pero quiere que la castigue
Gime como una muñequita de anime (¡Yah!)
Como una serie pega', viendo me sigue (Wuh)
Y yo loco con verla mordiendo lo' cojine'
Baby, tú me mata', e' que te pasas
Con esa foto, sierva, tú está' a fogata (Wuh-uh)
Te espero en casa
Te vo'a dar de lo que te arrebata (Wuh)
Cuando te vuelva a ver (¡Yah!), te voy a amarrar a la cama (Ey)
Mi lengua por tu piel, me gusta tenerte de espalda (Mami)
Tú no puede' mentirme, yo sé que a mí tú a me ama'
Tú me debe' algo y lo sabe'
No dejemos que esta noche se acabe
Que nadie sabe (¡Yah!)

[Coro: Rauw Alejandro & Anuel AA, Ambos]
Baby, me gustaría
Comerte el día completo
To' lo que yo te haría
Si el reloj nos diera más tiempo (Uah)
Baby, e' que tú ere' mía, lo que te haría, eh-eh  (Uah)
Si el reloj nos diera más tiempo
Baby, e' que tú ere' mía, lo que te haría, eh-eh
Si el reloj nos diera más tiempo (Brr)

[Outro: Rauw Alejandro & Anuel AA]
Ey, Ra-Rauw, ey
Real hasta la muerte, baby
Rauw Alejandro
Real hasta la muerte, baby
Con Anuel
Ra-Rauw
Lo' intocable', ¿oí'te, bebé?
Nesty
Lo' illuminati
Caleb Calloway
Brr
Duars Entertainment con Los Sensei
Oh-yeah-yeah",S
